,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
461,461,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-04,04.11.2014,86465C,NYME,1,864,11319,980,2399,50,10094,8645,11124,11094,195,225,11319,980,2399,50,10094,8645,11124,11094,195,225,0,0,0,0,0,0,0,0,0,0,75.0,0.0,50.0,0.0,75.0,25.0,75.0,75.0,0.0,0.0,100,8.7,21.2,0.4,89.2,76.4,98.3,98.0,1.7,2.0,100,8.7,21.2,0.4,89.2,76.4,98.3,98.0,1.7,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,4,5,2,23,22,28,28,43,4,5,2,23,22,28,28,0,0,0,0,0,0,0,0,46.7,45.5,65.0,69.6,36.3,37.3,51.8,55.9,46.7,45.5,65.0,69.6,36.3,37.3,51.8,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-1419,-0.419946729802,LONG,1449,0.0773253642137,SHORT,2014-11-10,813.51,679.73,-0.243335751282,813.51,73596.64,0.186806721722,-0.498395601694,-0.353592521266,813.51,135963.58,0.857958314907,0.770458613398,0.0,53144.57
462,462,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-11,11.11.2014,86465C,NYME,1,864,18549,250,150,0,17750,18049,18000,18199,549,350,18549,250,150,0,17750,18049,18000,18199,549,350,0,0,0,0,0,0,0,0,0,0,850.0,100.0,25.0,0.0,750.0,825.0,850.0,850.0,0.0,0.0,100,1.3,0.8,0.0,95.7,97.3,97.0,98.1,3.0,1.9,100,1.3,0.8,0.0,95.7,97.3,97.0,98.1,3.0,1.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,1,0,25,20,27,21,34,2,1,0,25,20,27,21,0,0,0,0,0,0,0,0,67.0,69.7,79.7,85.8,49.6,54.7,58.0,61.9,67.0,69.7,79.7,85.8,49.6,54.7,58.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",100,0.25,SHORT,-299,-0.00835218860862,LONG,2014-11-17,925.63,791.16,0.669946729802,791.16,74387.8,-0.00236150090498,0.249409624774,-0.0518007347853,0.0,135963.58,0.777096894239,0.710798121875,0.0,53144.57
463,463,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-18,18.11.2014,86565A,NYME,1,865,10812,1311,0,155,8984,10487,10450,10642,362,170,10812,1311,0,155,8984,10487,10450,10642,362,170,0,0,0,0,0,0,0,0,0,0,813.0,365.0,0.0,50.0,605.0,833.0,1020.0,883.0,-207.0,-70.0,100,12.1,0.0,1.4,83.1,97.0,96.7,98.4,3.3,1.6,100,12.1,0.0,1.4,83.1,97.0,96.7,98.4,3.3,1.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,2,0,1,22,17,24,18,28,2,0,1,22,17,24,18,0,0,0,0,0,0,0,0,54.6,53.7,75.2,80.4,38.8,43.3,47.5,52.8,54.6,53.7,75.2,80.4,38.8,43.3,47.5,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",1311,1.0,SHORT,-1503,-0.077191721021,LONG,2014-11-24,897.57,769.75,0.75,769.75,75157.55,0.114559976595,1.11455997659,0.725507987127,769.75,136733.33,0.727303520503,0.80043416887,769.75,53914.32
464,464,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-25,25.11.2014,86565C,NYME,1,865,50430,5107,5743,9445,35611,35130,50163,50318,267,112,50430,5107,5743,9445,35611,35130,50163,50318,267,112,0,0,0,0,0,0,0,0,0,0,-3276.0,698.0,386.0,-973.0,-3071.0,-2742.0,-3346.0,-3329.0,70.0,53.0,100,10.1,11.4,18.7,70.6,69.7,99.5,99.8,0.5,0.2,100,10.1,11.4,18.7,70.6,69.7,99.5,99.8,0.5,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,7,2,5,44,40,53,46,59,7,2,5,44,40,53,46,0,0,0,0,0,0,0,0,43.2,49.3,59.3,67.4,19.3,26.5,29.8,33.1,43.2,49.3,59.3,67.4,19.3,26.5,29.8,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-636,-0.0586175115207,LONG,481,0.00679945152033,SHORT,2014-12-01,1222.19,1091.66,-1.05861751152,1222.19,76379.74,-0.325276844392,-0.0395505923472,0.428247174209,1091.66,137824.99,0.743683284863,0.778482967151,1222.19,55136.51
465,465,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-02,02.12.2014,86565D,NYME,1,865,5202,296,225,0,4872,4508,5168,4733,34,469,5202,296,225,0,4872,4508,5168,4733,34,469,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,5.7,4.3,0.0,93.7,86.7,99.3,91.0,0.7,9.0,100,5.7,4.3,0.0,93.7,86.7,99.3,91.0,0.7,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,1,0,13,11,14,12,22,1,1,0,13,11,14,12,0,0,0,0,0,0,0,0,69.3,73.2,90.7,88.9,67.6,72.2,87.5,84.5,69.3,73.2,90.7,88.9,67.6,72.2,87.5,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",71,0.136276391555,SHORT,364,0.0388059701493,SHORT,2014-12-08,820.43,786.33,0.194893903076,786.33,77166.07,-0.360131345287,0.0871989913334,0.0215815650491,0.0,137824.99,0.768483842456,0.802656127597,786.33,55922.84
466,466,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-09,09.12.2014,86665A,NYME,1,866,12417,1793,1955,588,9907,9515,12288,12058,129,359,12417,1793,1955,588,9907,9515,12288,12058,129,359,0,0,0,0,0,0,0,0,0,0,987.0,412.0,-135.0,53.0,501.0,856.0,966.0,774.0,21.0,213.0,100,14.4,15.7,4.7,79.8,76.6,99.0,97.1,1.0,2.9,100,14.4,15.7,4.7,79.8,76.6,99.0,97.1,1.0,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,7,2,3,27,25,34,30,43,7,2,3,27,25,34,30,0,0,0,0,0,0,0,0,32.2,44.1,54.7,65.3,28.2,41.9,44.2,54.0,32.2,44.1,54.7,65.3,28.2,41.9,44.2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-162,-0.0432230522946,LONG,392,0.0201832972917,SHORT,2014-12-15,1368.79,1220.78,-0.17949944385,1368.79,78534.86,0.5098890885,-0.0652620150313,0.0254302679326,0.0,137824.99,0.86144829564,0.883329618535,1368.79,57291.63
467,467,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-16,16.12.2014,86665E,NYME,1,866,1955,395,1090,185,1200,590,1780,1865,175,90,1955,395,1090,185,1200,590,1780,1865,175,90,0,0,0,0,0,0,0,0,0,0,-960.0,-330.0,-180.0,-140.0,-467.0,-590.0,-937.0,-910.0,-23.0,-50.0,100,20.2,55.8,9.5,61.4,30.2,91.0,95.4,9.0,4.6,100,20.2,55.8,9.5,61.4,30.2,91.0,95.4,9.0,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6,9,4,11,7,19,18,32,6,9,4,11,7,19,18,0,0,0,0,0,0,0,0,46.0,57.8,67.3,76.7,46.0,53.7,66.5,68.0,46.0,57.8,67.3,76.7,46.0,53.7,66.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(100 METRIC TONS),-695,-0.468013468013,LONG,610,0.340782122905,SHORT,2014-12-22,669.42,539.24,-0.424790415718,669.42,79204.28,-0.0953917438383,-0.423368847159,-0.25230323947,669.42,138494.41,0.782124540093,0.861501107667,669.42,57961.05
468,468,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-23,23.12.2014,86765C,NYME,1,867,60614,5414,813,1652,48376,57077,55442,59542,5172,1072,60614,5414,813,1652,48376,57077,55442,59542,5172,1072,0,0,0,0,0,0,0,0,0,0,834.0,-729.0,21.0,368.0,979.0,586.0,618.0,975.0,216.0,-141.0,100,8.9,1.3,2.7,79.8,94.2,91.5,98.2,8.5,1.8,100,8.9,1.3,2.7,79.8,94.2,91.5,98.2,8.5,1.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,7,3,5,28,37,35,45,49,7,3,5,28,37,35,45,0,0,0,0,0,0,0,0,26.9,28.1,47.7,48.0,21.9,20.9,32.0,32.1,26.9,28.1,47.7,48.0,21.9,20.9,32.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",4601,0.738879074996,SHORT,-8701,-0.082510691967,LONG,2014-12-29,-2765.4,627.59,1.20689254301,627.59,79831.87,0.0847286015746,0.801483265753,0.230209735558,627.59,139122.0,0.727656604716,0.933563754754,627.59,58588.64
469,469,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-30,30.12.2014,967654,NYME,1,967,31179,5022,973,164,21911,26871,27097,28008,4082,3171,31179,5022,973,164,21911,26871,27097,28008,4082,3171,0,0,0,0,0,0,0,0,0,0,-1157.0,93.0,611.0,-521.0,753.0,883.0,325.0,973.0,-1482.0,-2130.0,100,16.1,3.1,0.5,70.3,86.2,86.9,89.8,13.1,10.2,100,16.1,3.1,0.5,70.3,86.2,86.9,89.8,13.1,10.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,1,3,20,21,24,24,31,3,1,3,20,21,24,24,0,0,0,0,0,0,0,0,41.8,41.6,64.5,63.9,40.7,40.9,61.7,59.3,41.8,41.6,64.5,63.9,40.7,40.9,61.7,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",4049,0.67539616347,SHORT,-4960,-0.101676848018,LONG,2015-01-05,1137.71,1171.99,-0.063482911526,1171.99,81003.86,0.201664693385,0.81159972369,0.778875431778,1171.99,140293.99,0.711292812954,0.963253348904,1171.99,59760.63
470,470,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-06,06.01.2015,002602,CBT ,0,2,1296742,399014,247554,162299,621287,676499,1182600,1086352,114142,210390,127210,46481,24612,1365,54199,85873,102045,111850,25165,15360,1169532,394787,265196,118680,567088,590626,1080555,974502,88977,195030,-79794.0,-36926.0,-27675.0,-27018.0,-13330.0,-30760.0,-77274.0,-85453.0,-2520.0,5659.0,100,30.8,19.1,12.5,47.9,52.2,91.2,83.8,8.8,16.2,100,36.5,19.3,1.1,42.6,67.5,80.2,87.9,19.8,12.1,100,33.8,22.7,10.1,48.5,50.5,92.4,83.3,7.6,16.7,715,157,151,158,299,312,547,555,388,64,35,2,183,138,249,173,707,149,168,133,217,307,442,541,10.6,11.7,18.6,18.7,9.3,7.6,16.5,13.3,20.8,41.0,30.7,54.4,20.8,41.0,30.7,54.0,11.8,9.4,20.6,16.6,10.3,7.4,18.2,13.8,"(CONTRACTS OF 5,000 BUSHELS)",151460,0.234252236424,SHORT,-55212,-0.0425432236131,LONG,2015-01-12,1037.18,925.81,-0.441143927046,925.81,81929.67,-0.5830126259,0.0976802249434,0.35765239728,925.81,141219.8,0.857346022009,0.931414349793,925.81,60686.44
471,471,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-13,13.01.2015,00639H,IFED,1,6,26310,5295,6264,1000,20015,19046,26310,26310,0,0,26310,5295,6264,1000,20015,19046,26310,26310,0,0,0,0,0,0,0,0,0,0,0,0,1295.0,0.0,0.0,0.0,1295.0,1295.0,1295.0,1295.0,0.0,0.0,100,20.1,23.8,3.8,76.1,72.4,100.0,100.0,0.0,0.0,100,20.1,23.8,3.8,76.1,72.4,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,5,3,1,8,7,14,11,20,5,3,1,8,7,14,11,0,0,0,0,0,0,0,0,72.9,72.6,90.9,98.6,56.7,63.2,67.7,69.5,72.9,72.6,90.9,98.6,56.7,63.2,67.7,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,000 california carbon allowances",-969,-0.0838307812094,LONG,969,0.0248073526023,SHORT,2015-01-19,-24056.03,1454.39,-0.318083017633,-24056.03,57873.64,0.0309683499223,-0.0864268821762,0.0578787211939,0.0,141219.8,0.776610284516,0.941915259175,-24056.03,36630.41
472,472,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-20,20.01.2015,020604,CBT,0,20,623616,38724,86683,17508,438951,410030,495183,514221,128433,109395,623616,38724,86683,17508,438951,410030,495183,514221,128433,109395,0,0,0,0,0,0,0,0,0,0,47815.0,-3321.0,7763.0,12091.0,17361.0,22318.0,26131.0,42172.0,21684.0,5643.0,100,6.2,13.9,2.8,70.4,65.8,79.4,82.5,20.6,17.5,100,6.2,13.9,2.8,70.4,65.8,79.4,82.5,20.6,17.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,8,16,13,54,54,71,77,96,8,16,13,54,54,71,77,0,0,0,0,0,0,0,0,25.0,36.1,39.2,45.2,22.6,35.4,32.0,43.8,25.0,36.1,39.2,45.2,22.6,35.4,32.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-47959,-0.38242681828,LONG,28921,0.0340655444586,SHORT,2015-01-26,1542.13,1406.41,-0.298596037071,1542.13,59415.77,0.211511712073,-0.463314569357,-0.292546864691,1542.13,142761.93,0.747214818448,0.533258009031,0.0,36630.41
473,473,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-27,27.01.2015,02165G,NYME,1,21,3915,65,431,288,3004,2596,3357,3315,558,600,3915,65,431,288,3004,2596,3357,3315,558,600,0,0,0,0,0,0,0,0,0,0,224.0,20.0,-67.0,4.0,195.0,232.0,219.0,169.0,5.0,55.0,100,1.7,11.0,7.4,76.7,66.3,85.7,84.7,14.3,15.3,100,1.7,11.0,7.4,76.7,66.3,85.7,84.7,14.3,15.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,3,4,27,27,32,31,34,2,3,4,27,27,32,31,0,0,0,0,0,0,0,0,31.9,32.1,50.9,52.5,18.2,22.3,27.9,28.9,31.9,32.1,50.9,52.5,18.2,22.3,27.9,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-366,-0.737903225806,LONG,408,0.0728571428571,SHORT,2015-02-02,1916.36,1752.25,-0.355476407526,1916.36,61332.13,0.151024515387,-0.849344702886,-0.639231654813,1916.36,144678.29,0.713498318723,0.337341123006,0.0,36630.41
474,474,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-03,03.02.2015,021A35,NYME,1,21,4076,609,1439,282,2524,2021,3415,3742,661,334,4076,609,1439,282,2524,2021,3415,3742,661,334,0,0,0,0,0,0,0,0,0,0,317.0,60.0,182.0,12.0,181.0,133.0,253.0,327.0,64.0,-10.0,100,14.9,35.3,6.9,61.9,49.6,83.8,91.8,16.2,8.2,100,14.9,35.3,6.9,61.9,49.6,83.8,91.8,16.2,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,6,6,4,17,17,26,24,37,6,6,4,17,17,26,24,0,0,0,0,0,0,0,0,42.0,41.1,60.2,64.7,37.2,36.4,52.0,56.0,42.0,41.1,60.2,64.7,37.2,36.4,52.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 METRIC TONS),-830,-0.4052734375,LONG,503,0.110671067107,SHORT,2015-02-09,1468.73,1312.45,0.332629788306,1468.73,62800.86,0.140599802137,-0.462254802624,-0.586296593056,1468.73,146147.02,0.687763111604,0.207955540508,0.0,36630.41
475,475,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-10,10.02.2015,023391,IFED,1,23,3857256,394077,381289,627059,2803079,2838775,3824215,3847123,33041,10133,3857256,394077,381289,627059,2803079,2838775,3824215,3847123,33041,10133,0,0,0,0,0,0,0,0,0,0,31304.0,26444.0,20471.0,-37675.0,43716.0,52511.0,32485.0,35307.0,-1181.0,-4003.0,100,10.2,9.9,16.3,72.7,73.6,99.1,99.7,0.9,0.3,100,10.2,9.9,16.3,72.7,73.6,99.1,99.7,0.9,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,27,43,57,137,117,201,181,223,27,43,57,137,117,201,181,0,0,0,0,0,0,0,0,23.6,24.8,37.7,41.3,19.4,24.3,29.2,34.8,23.6,24.8,37.7,41.3,19.4,24.3,29.2,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 MMBtus,12788,0.0164928562769,SHORT,-35696,-0.0063269981818,LONG,2015-02-16,1478.37,1352.56,0.421766293777,1352.56,64153.42,0.16669432946,0.0192421218949,-0.171789879833,1478.37,147625.39,0.674948015956,0.306125568793,0.0,36630.41
476,476,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-17,17.02.2015,023395,IFED,1,23,212195,91,10138,3291,200478,187430,203860,200859,8335,11336,212195,91,10138,3291,200478,187430,203860,200859,8335,11336,0,0,0,0,0,0,0,0,0,0,5551.0,-61.0,-1235.0,-68.0,5288.0,3993.0,5159.0,2690.0,392.0,2861.0,100,0.0,4.8,1.6,94.5,88.3,96.1,94.7,3.9,5.3,100,0.0,4.8,1.6,94.5,88.3,96.1,94.7,3.9,5.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1,6,4,29,32,33,39,45,1,6,4,29,32,33,39,0,0,0,0,0,0,0,0,52.8,41.5,69.3,56.9,45.5,41.1,59.0,54.0,52.8,41.5,69.3,56.9,45.5,41.1,59.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",-10047,-0.982207449409,LONG,13048,0.0336368417254,SHORT,2015-02-23,1564.92,1439.01,-0.998700305686,1564.92,65718.34,-0.162827533565,-0.822277032972,-0.44483058281,1564.92,149190.31,0.66002287829,0.755528910237,1564.92,38195.33
477,477,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-24,24.02.2015,023399,IFED,1,23,106970,3545,0,3183,94199,97611,100927,100794,6043,6176,106970,3545,0,3183,94199,97611,100927,100794,6043,6176,0,0,0,0,0,0,0,0,0,0,-12706.0,2309.0,-1686.0,-3079.0,-12184.0,-6750.0,-12954.0,-11515.0,248.0,-1191.0,100,3.3,0.0,3.0,88.1,91.3,94.4,94.2,5.6,5.8,100,3.3,0.0,3.0,88.1,91.3,94.4,94.2,5.6,5.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3,0,2,20,19,23,21,30,3,0,2,20,19,23,21,0,0,0,0,0,0,0,0,57.1,54.3,74.4,74.7,56.9,53.7,73.5,73.1,57.1,54.3,74.4,74.7,56.9,53.7,73.5,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",3545,1.0,SHORT,-3412,-0.0177884364736,LONG,2015-03-02,1499.12,1337.11,1.98220744941,1337.11,67055.45,-0.20410945883,0.79589054117,-0.00425355459054,0.0,149190.31,0.658523181739,1.16952831828,1337.11,39532.44
478,478,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-03,03.03.2015,02339Y,IFED,1,23,86664,0,0,0,79006,81379,79006,81379,7658,5285,86664,0,0,0,79006,81379,79006,81379,7658,5285,0,0,0,0,0,0,0,0,0,0,5252.0,0.0,0.0,0.0,5163.0,5979.0,5163.0,5979.0,89.0,-727.0,100,0.0,0.0,0.0,91.2,93.9,91.2,93.9,8.8,6.1,100,0.0,0.0,0.0,91.2,93.9,91.2,93.9,8.8,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,19,14,19,14,25,0,0,0,19,14,19,14,0,0,0,0,0,0,0,0,59.4,69.2,76.2,89.0,58.3,67.8,75.1,84.4,59.4,69.2,76.2,89.0,58.3,67.8,75.1,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,0,1.0,LONG,-2373,-0.0147956479721,LONG,2015-03-09,150.2,1113.74,0.0,1113.74,68169.19,0.475453721748,1.47545372175,1.26149954696,1113.74,150304.05,0.778836411848,1.2438931697,1113.74,40646.18
479,479,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-10,10.03.2015,0233AG,IFED,1,23,65360,882,0,1500,60267,62856,62649,64356,2711,1004,65360,882,0,1500,60267,62856,62649,64356,2711,1004,0,0,0,0,0,0,0,0,0,0,5053.0,-1440.0,0.0,1500.0,5759.0,3463.0,5819.0,4963.0,-766.0,90.0,100,1.3,0.0,2.3,92.2,96.2,95.9,98.5,4.1,1.5,100,1.3,0.0,2.3,92.2,96.2,95.9,98.5,4.1,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0,1,15,19,17,20,25,2,0,1,15,19,17,20,0,0,0,0,0,0,0,0,63.2,64.4,82.7,80.3,59.5,59.0,70.0,71.1,63.2,64.4,82.7,80.3,59.5,59.0,70.0,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,882,1.0,SHORT,-2589,-0.0210277527351,LONG,2015-03-16,1578.26,-3870.42,0.0,-3870.42,64298.77,-0.959850229045,0.0401497709551,0.472082374025,-3870.42,146433.63,1.17591768503,1.30838691931,-3870.42,36775.76
