,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDCAD,PUT_USDCAD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
519,519,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-12-15,15.12.2015,244042,ICUS,1,244,408227,99344,51827,18990,272757,327738,391091,398555,17136,9672,408227,99344,51827,18990,272757,327738,391091,398555,17136,9672,0,0,0,0,0,0,0,0,0,0,14349.0,4536.0,-874.0,-210.0,10146.0,16960.0,14472.0,15876.0,-123.0,-1527.0,100,24.3,12.7,4.7,66.8,80.3,95.8,97.6,4.2,2.4,100,24.3,12.7,4.7,66.8,80.3,95.8,97.6,4.2,2.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,59,45,16,89,82,157,134,237,59,45,16,89,82,157,134,0,0,0,0,0,0,0,0,27.2,24.3,41.8,40.6,19.1,23.6,31.5,35.7,27.2,24.3,41.8,40.6,19.1,23.6,31.5,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(MSCI EAFE INDEX X $50),47517,0.314326160441,SHORT,-54981,-0.0915594634427,LONG,2015-12-21,1104.1,1081.24,-0.778405751262,1104.1,72884.31,-0.0496233243906,-0.0870159784873,-0.0715387331611,0.0,34394.96,0.354281965115,0.735297995799,1104.1,39158.76
520,520,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-12-22,22.12.2015,86465A,NYME,1,864,38533,3838,0,0,34575,38533,38413,38533,120,0,38533,3838,0,0,34575,38533,38413,38533,120,0,0,0,0,0,0,0,0,0,0,0,2546.0,270.0,0.0,0.0,2336.0,2556.0,2606.0,2556.0,-60.0,-10.0,100,10.0,0.0,0.0,89.7,100.0,99.7,100.0,0.3,0.0,100,10.0,0.0,0.0,89.7,100.0,99.7,100.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,6,0,0,25,24,31,24,38,6,0,0,25,24,31,24,0,0,0,0,0,0,0,0,36.9,53.3,61.3,81.1,29.8,40.1,47.8,57.5,36.9,53.3,61.3,81.1,29.8,40.1,47.8,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 42,000 GALLONS)",3838,1.0,SHORT,-3958,-0.0541390819062,LONG,2015-12-28,948.17,933.51,0.0374203815365,948.17,73832.48,-0.27781564339,-0.0390983980339,-0.0401476193421,0.0,34394.96,0.520569332856,0.807868244169,948.17,40106.93
521,521,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-12-29,29.12.2015,967654,NYME,1,967,29408,4142,1266,2769,17141,18059,24052,22094,5356,7314,29408,4142,1266,2769,17141,18059,24052,22094,5356,7314,0,0,0,0,0,0,0,0,0,0,-3225.0,-281.0,-272.0,-383.0,-2553.0,-2993.0,-3217.0,-3648.0,-8.0,423.0,100,14.1,4.3,9.4,58.3,61.4,81.8,75.1,18.2,24.9,100,14.1,4.3,9.4,58.3,61.4,81.8,75.1,18.2,24.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,2,3,15,16,19,19,21,2,2,3,15,16,19,19,0,0,0,0,0,0,0,0,32.7,41.9,57.8,60.8,28.7,31.8,45.2,41.2,32.7,41.9,57.8,60.8,28.7,31.8,45.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",2876,0.531804733728,SHORT,-918,-0.0260795454545,LONG,2016-01-04,1483.93,1443.46,0.0280595364517,1483.93,75316.41,0.380360291767,-0.0359991689727,-0.0363619672314,0.0,34394.96,0.709064054626,0.830623289598,1483.93,41590.86
522,522,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-01-05,1.5.2016,002602,CBT ,0,2,1363422,395375,231061,199998,642688,751824,1238061,1182883,125361,180539,926569,376771,253023,68761,401237,505587,846769,827371,79800,99198,436853,126683,86117,23158,241451,246237,391292,355512,45561,81341,-39484.0,3562.0,7562.0,-19635.0,-15199.0,-19326.0,-31272.0,-31399.0,-8212.0,-8085.0,100,29.0,16.9,14.7,47.1,55.1,90.8,86.8,9.2,13.2,100,40.7,27.3,7.4,43.3,54.6,91.4,89.3,8.6,10.7,100,29.0,19.7,5.3,55.3,56.4,89.6,81.4,10.4,18.6,719,178,145,174,245,305,519,553,668,167,147,110,201,269,434,465,554,102,109,55,155,272,286,414,13.0,15.9,22.2,24.4,10.5,9.9,17.0,15.9,13.8,20.3,23.8,30.5,13.8,18.1,23.8,28.1,25.6,18.5,36.3,25.6,20.2,14.2,29.6,20.1,"(CONTRACTS OF 5,000 BUSHELS)",164314,0.262299740117,SHORT,-109136,-0.0782610691052,LONG,2016-01-11,-9003.68,1038.66,-0.0521815236507,-9003.68,66312.73,-0.0174233934623,-0.0768974957054,-0.0758811367004,0.0,34394.96,0.457767368038,0.816414738009,-9003.68,32587.18
523,523,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-01-12,1.12.2016,00639H,IFED,1,6,28501,17554,7204,2781,8111,18516,28446,28501,55,0,28501,17554,7204,2781,8111,18516,28446,28501,55,0,0,0,0,0,0,0,0,0,0,0,1892.0,750.0,125.0,742.0,400.0,1025.0,1892.0,1892.0,0.0,0.0,100,61.6,25.3,9.8,28.5,65.0,99.8,100.0,0.2,0.0,100,61.6,25.3,9.8,28.5,65.0,99.8,100.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,17,7,7,10,11,30,22,38,17,7,7,10,11,30,22,0,0,0,0,0,0,0,0,67.7,50.1,85.8,75.1,58.4,49.1,68.6,66.7,67.7,50.1,85.8,75.1,58.4,49.1,68.6,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,000 california carbon allowances",10350,0.418046691978,SHORT,-10405,-0.390768768543,LONG,2016-01-18,1944.73,-7592.44,-0.312507699438,1944.73,68257.46,-0.0128398128723,-0.385751370679,-0.379601564647,1944.73,36339.69,0.303886135815,0.496978201027,1944.73,34531.91
524,524,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-01-19,1.19.2016,0063A3,IFED,1,6,18085,3625,9135,400,14000,8550,18025,18085,60,0,18085,3625,9135,400,14000,8550,18025,18085,60,0,0,0,0,0,0,0,0,0,0,0,-400.0,100.0,-50.0,0.0,-500.0,-350.0,-400.0,-400.0,0.0,0.0,100,20.0,50.5,2.2,77.4,47.3,99.7,100.0,0.3,0.0,100,20.0,50.5,2.2,77.4,47.3,99.7,100.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,7,7,1,7,5,15,12,25,7,7,1,7,5,15,12,0,0,0,0,0,0,0,0,72.7,65.2,91.0,93.9,72.7,63.0,91.0,91.7,72.7,65.2,91.0,93.9,72.7,63.0,91.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(10 SRECs),-5510,-0.431818181818,LONG,5450,0.241685144124,SHORT,2016-01-25,1571.71,-1643.68,0.632453912667,-1643.68,66613.78,0.0256152399542,0.247875967084,0.235103072372,-1643.68,34696.01,0.215218402987,0.712887908689,-1643.68,32888.23
525,525,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-01-26,1.26.2016,020601,CBT ,0,20,588203,151045,97092,18308,264784,333046,434137,448446,154066,139757,588203,151045,97092,18308,264784,333046,434137,448446,154066,139757,0,0,0,0,0,0,0,0,0,0,6202.0,1042.0,5581.0,736.0,6553.0,5477.0,8331.0,11794.0,-2129.0,-5592.0,100,25.7,16.5,3.1,45.0,56.6,73.8,76.2,26.2,23.8,100,25.7,16.5,3.1,45.0,56.6,73.8,76.2,26.2,23.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,38,30,24,54,65,102,109,150,38,30,24,54,65,102,109,0,0,0,0,0,0,0,0,15.8,24.1,26.0,35.9,12.0,17.7,19.9,26.0,15.8,24.1,26.0,35.9,12.0,17.7,19.9,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",53953,0.217432305541,SHORT,-68262,-0.114182961712,LONG,2016-02-01,1658.06,1640.74,-0.355868105836,1658.06,68271.84,0.149827259392,-0.131290681935,-0.123831165413,1658.06,36354.07,0.298058311243,0.654479302629,1658.06,34546.29
526,526,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-02,2.2.2016,02165G,NYME,1,21,1789,135,261,203,1050,957,1388,1421,401,368,1789,135,261,203,1050,957,1388,1421,401,368,0,0,0,0,0,0,0,0,0,0,161.0,2.0,64.0,5.0,87.0,27.0,94.0,96.0,67.0,65.0,100,7.5,14.6,11.3,58.7,53.5,77.6,79.4,22.4,20.6,100,7.5,14.6,11.3,58.7,53.5,77.6,79.4,22.4,20.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3,4,4,13,14,18,20,23,3,4,4,13,14,18,20,0,0,0,0,0,0,0,0,42.2,29.7,60.0,49.9,25.7,17.3,32.3,27.3,42.2,29.7,60.0,49.9,25.7,17.3,32.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-126,-0.318181818182,LONG,93,0.0463378176383,SHORT,2016-02-08,1597.64,1546.38,0.16052077935,1546.38,69818.22,-0.305014592068,0.032204107094,0.0292763657179,0.0,36354.07,0.543876136282,0.595627829291,1546.38,36092.67
527,527,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-09,2.9.2016,021A28,NYME,1,21,27341,25,12601,120,27147,14407,27292,27128,49,213,27341,25,12601,120,27147,14407,27292,27128,49,213,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,120.0,0.0,-2.0,-122.0,-2.0,-2.0,0.0,0.0,100,0.1,46.1,0.4,99.3,52.7,99.8,99.2,0.2,0.8,100,0.1,46.1,0.4,99.3,52.7,99.8,99.2,0.2,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1,3,1,28,15,30,18,34,1,3,1,28,15,30,18,0,0,0,0,0,0,0,0,51.9,71.1,72.0,92.7,42.1,62.9,59.1,71.9,51.9,71.1,72.0,92.7,42.1,62.9,59.1,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-12576,-0.99603991763,LONG,12740,0.306589016701,SHORT,2016-02-15,1445.91,1386.47,0.260251199063,1386.47,71204.69,0.173126925149,0.359667830447,0.353401230191,1386.47,37740.54,0.45541734895,0.6051010082,1386.47,37479.14
528,528,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-16,2.16.2016,023391,IFED,1,23,4762850,812371,119748,752420,3133304,3860922,4698095,4733090,64755,29760,4762850,812371,119748,752420,3133304,3860922,4698095,4733090,64755,29760,0,0,0,0,0,0,0,0,0,0,57407.0,12980.0,537.0,-452.0,38426.0,49756.0,50954.0,49841.0,6453.0,7566.0,100,17.1,2.5,15.8,65.8,81.1,98.6,99.4,1.4,0.6,100,17.1,2.5,15.8,65.8,81.1,98.6,99.4,1.4,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,50,22,56,142,125,208,188,221,50,22,56,142,125,208,188,0,0,0,0,0,0,0,0,27.7,30.3,43.7,45.9,24.5,28.8,36.3,41.3,27.7,30.3,43.7,45.9,24.5,28.8,36.3,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 MMBtus,692623,0.743062849271,SHORT,-727618,-0.104031239482,LONG,2016-02-22,1266.21,-1873.91,-0.410620256183,1266.21,72470.9,-0.0770222776994,-0.0960185164652,-0.0879663658019,0.0,37740.54,0.327245988035,0.44547403958,1266.21,38745.35
529,529,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-23,2.23.2016,023395,IFED,1,23,236009,2059,7486,8404,213628,209171,224091,225061,11918,10948,236009,2059,7486,8404,213628,209171,224091,225061,11918,10948,0,0,0,0,0,0,0,0,0,0,-12628.0,-216.0,-1030.0,-831.0,-11900.0,-11812.0,-12947.0,-13673.0,319.0,1045.0,100,0.9,3.2,3.6,90.5,88.6,95.0,95.4,5.0,4.6,100,0.9,3.2,3.6,90.5,88.6,95.0,95.4,5.0,4.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2,3,4,34,33,38,38,50,2,3,4,34,33,38,38,0,0,0,0,0,0,0,0,46.6,44.1,65.8,66.2,44.0,43.9,62.2,65.9,46.6,44.1,65.8,66.2,44.0,43.9,62.2,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",-5427,-0.568569931902,LONG,4457,0.0105416521799,SHORT,2016-02-29,1359.33,-107.06,0.114572891662,-107.06,72363.84,-0.124331520176,0.00923099253921,0.00696574789878,0.0,37740.54,0.304522356271,0.48605642836,-107.06,38638.29
530,530,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-01,3.1.2016,02339E,IFED,1,23,124268,811,12304,1404,116725,105253,118940,118961,5328,5307,124268,811,12304,1404,116725,105253,118940,118961,5328,5307,0,0,0,0,0,0,0,0,0,0,2416.0,406.0,1408.0,-756.0,4654.0,3202.0,4304.0,3854.0,-1888.0,-1438.0,100,0.7,9.9,1.1,93.9,84.7,95.7,95.7,4.3,4.3,100,0.7,9.9,1.1,93.9,84.7,95.7,95.7,4.3,4.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,1,3,3,35,28,38,32,42,1,3,3,35,28,38,32,0,0,0,0,0,0,0,0,55.2,32.2,72.5,56.1,50.3,31.0,61.4,51.6,55.2,32.2,72.5,56.1,50.3,31.0,61.4,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-11493,-0.87632481891,LONG,11472,0.0516807971961,SHORT,2016-03-07,1313.34,1303.48,0.0411391450162,1303.48,73667.32,0.199887446482,0.0620111397798,0.0609817500278,0.0,37740.54,0.390782262708,0.543169822366,1303.48,39941.77
531,531,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-08,3.8.2016,0233A2,IFED,1,23,26636,0,0,0,25913,23947,25913,23947,723,2689,26636,0,0,0,25913,23947,25913,23947,723,2689,0,0,0,0,0,0,0,0,0,0,-510.0,0.0,0.0,0.0,-870.0,-636.0,-870.0,-636.0,360.0,126.0,100,0.0,0.0,0.0,97.3,89.9,97.3,89.9,2.7,10.1,100,0.0,0.0,0.0,97.3,89.9,97.3,89.9,2.7,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0,14,15,14,15,24,0,0,0,14,15,14,15,0,0,0,0,0,0,0,0,79.7,53.6,90.0,76.7,79.3,52.0,86.9,69.7,79.7,53.6,90.0,76.7,79.3,52.0,86.9,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,0,-0.87632481891,LONG,1966,0.0394304051344,SHORT,2016-03-14,1565.62,750.69,-0.0122503920617,750.69,74418.01,-0.054790260805,0.0372700029534,0.0375582188383,0.0,37740.54,0.278478598538,0.573548175404,750.69,40692.46
532,532,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-15,3.15.2016,0233AG,IFED,1,23,64448,2727,0,0,58445,64089,61172,64089,3276,359,64448,2727,0,0,58445,64089,61172,64089,3276,359,0,0,0,0,0,0,0,0,0,0,3190.0,1015.0,0.0,0.0,1914.0,4443.0,2929.0,4443.0,261.0,-1253.0,100,4.2,0.0,0.0,90.7,99.4,94.9,99.4,5.1,0.6,100,4.2,0.0,0.0,90.7,99.4,94.9,99.4,5.1,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,0,0,15,18,17,18,27,2,0,0,15,18,17,18,0,0,0,0,0,0,0,0,48.4,66.9,71.8,82.4,37.0,59.1,55.4,68.7,48.4,66.9,71.8,82.4,37.0,59.1,55.4,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,2727,1.0,SHORT,-5644,-0.0460606851976,LONG,2016-03-21,1098.71,1088.8,-0.085491090332,1098.71,75516.72,-0.0190622060459,-0.0451826669257,-0.0434904054845,0.0,37740.54,0.201130193317,0.286491672434,1098.71,41791.17
533,533,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-22,3.22.2016,0233AY,IFED,1,23,52031,0,5718,776,35299,40137,36075,46631,15956,5400,52031,0,5718,776,35299,40137,36075,46631,15956,5400,0,0,0,0,0,0,0,0,0,0,-6421.0,0.0,-1514.0,166.0,-8964.0,-7550.0,-8798.0,-8898.0,2377.0,2477.0,100,0.0,11.0,1.5,67.8,77.1,69.3,89.6,30.7,10.4,100,0.0,11.0,1.5,67.8,77.1,69.3,89.6,30.7,10.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,3,2,11,15,13,18,20,0,3,2,11,15,13,18,0,0,0,0,0,0,0,0,45.9,45.8,63.5,65.9,32.9,34.2,38.7,47.5,45.9,45.8,63.5,65.9,32.9,34.2,38.7,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-5718,-1.0,LONG,-4838,-0.0641338353041,LONG,2016-03-28,1457.96,1397.15,-0.0180731501065,1457.96,76974.68,0.00677258383315,-0.0645681870802,-0.0641980370426,0.0,37740.54,0.156781131548,0.244878321597,1457.96,43249.13
534,534,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-29,3.29.2016,0233BL,IFED,1,23,110530,1286,1831,1820,91659,97824,94765,101475,15765,9055,110530,1286,1831,1820,91659,97824,94765,101475,15765,9055,0,0,0,0,0,0,0,0,0,0,3574.0,-798.0,0.0,184.0,4072.0,3487.0,3458.0,3671.0,116.0,-97.0,100,1.2,1.7,1.6,82.9,88.5,85.7,91.8,14.3,8.2,100,1.2,1.7,1.6,82.9,88.5,85.7,91.8,14.3,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1,2,2,27,29,29,32,39,1,2,2,27,29,29,32,0,0,0,0,0,0,0,0,31.6,45.6,53.6,64.5,23.7,31.3,40.2,44.9,31.6,45.6,53.6,64.5,23.7,31.3,40.2,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-545,-0.174847609881,LONG,-6165,-0.0325359003182,LONG,2016-04-04,1295.02,-396.68,0.0315979349859,1295.02,78269.7,0.0420189325832,-0.0339030241202,-0.0345076403439,0.0,37740.54,0.15156333015,0.24546651307,1295.02,44544.15
535,535,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-05,4.5.2016,0233CU,IFED,1,23,97586,1674,0,183,87918,89367,89775,89550,7811,8036,97586,1674,0,183,87918,89367,89775,89550,7811,8036,0,0,0,0,0,0,0,0,0,0,3338.0,277.0,0.0,-183.0,3513.0,4985.0,3607.0,4802.0,-269.0,-1464.0,100,1.7,0.0,0.2,90.1,91.6,92.0,91.8,8.0,8.2,100,1.7,0.0,0.2,90.1,91.6,92.0,91.8,8.0,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,0,1,17,17,18,18,25,1,0,1,17,17,18,18,0,0,0,0,0,0,0,0,56.7,58.1,78.7,79.6,56.2,56.0,74.3,73.3,56.7,58.1,78.7,79.6,56.2,56.0,74.3,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmbtu,1674,1.0,SHORT,-1449,-0.00817328031136,LONG,2016-04-11,1562.55,1485.35,0.0243626200068,1562.55,79832.25,0.00929901998985,-0.00824928380836,-0.00873501613855,0.0,37740.54,0.133235398601,0.236038445671,1562.55,46106.7
536,536,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-12,4.12.2016,023A55,NYME,1,23,278125,97308,114695,44715,125541,112700,267564,272110,10561,6015,278125,97308,114695,44715,125541,112700,267564,272110,10561,6015,0,0,0,0,0,0,0,0,0,0,-19938.0,-6197.0,-7440.0,-3995.0,-12176.0,-8631.0,-22368.0,-20066.0,2430.0,128.0,100,35.0,41.2,16.1,45.1,40.5,96.2,97.8,3.8,2.2,100,35.0,41.2,16.1,45.1,40.5,96.2,97.8,3.8,2.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,17,15,27,32,35,63,65,69,17,15,27,32,35,63,65,0,0,0,0,0,0,0,0,42.6,41.5,57.6,56.8,38.9,37.2,46.1,46.3,42.6,41.5,57.6,56.8,38.9,37.2,46.1,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)",-17387,-0.0820129903822,LONG,12841,0.053899202908,SHORT,2016-04-18,1407.5,1312.51,0.0620724832194,1312.51,81144.76,-0.0146748753628,0.0531082388232,0.0518826084405,0.0,37740.54,0.126163697316,0.187478924514,1312.51,47419.21
537,537,CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-19,4.19.2016,024658,NYME,1,24,26310,16886,4602,3984,5044,17499,25914,26085,396,225,26310,16886,4602,3984,5044,17499,25914,26085,396,225,0,0,0,0,0,0,0,0,0,0,543.0,20.0,-195.0,593.0,-20.0,160.0,593.0,558.0,-50.0,-15.0,100,64.2,17.5,15.1,19.2,66.5,98.5,99.1,1.5,0.9,100,64.2,17.5,15.1,19.2,66.5,98.5,99.1,1.5,0.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,17,8,11,15,12,37,26,41,17,8,11,15,12,37,26,0,0,0,0,0,0,0,0,47.8,50.4,66.9,75.0,47.3,45.7,63.6,66.6,47.8,50.4,66.9,75.0,47.3,45.7,63.6,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",12284,0.571667907669,SHORT,-12455,-0.552499667302,LONG,2016-04-25,1473.8,1395.41,-0.60639887021,1473.8,82618.56,-0.0111029262099,-0.546365304265,-0.534360014121,1473.8,39214.34,0.122140785689,0.715530719316,1473.8,48893.01
