,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
456,456,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-31,31.03.2015,112741,CME,0,112,24049,5296,4605,0,664,1913,0,14640,9811,506,316,1859,0,21422,18694,2627,5355,3091.0,-875.0,3916.0,0.0,-174.0,31.0,0.0,4350.0,-1387.0,-126.0,-4.0,200.0,0.0,3171.0,2634.0,-80.0,457.0,100,22.0,19.1,0.0,2.8,8.0,0.0,60.9,40.8,2.1,1.3,7.7,0.0,89.1,77.7,10.9,22.3,62,7.0,,0.0,,,0.0,19.0,20.0,4.0,,9.0,0.0,29.0,37.0,54.8,35.8,68.3,49.3,54.8,35.8,68.0,49.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.197497034886,SHORT,0.0697909302091,SHORT,-0.48467209934,SHORT,2015-04-06,1257.51,1433.44,-0.100848569928,1257.51,-261797.86,0.000546258426805,-0.484936855559,-0.484936855559,1257.51,-211361.13,0.196116277456,0.272791546504,1257.51,-231341.5
457,457,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-07,07.04.2015,112741,CME,0,112,24920,5174,7234,2,655,1913,0,15288,9180,499,320,1772,0,21938,20600,2982,4320,871.0,-122.0,2629.0,2.0,-9.0,0.0,0.0,648.0,-631.0,-7.0,4.0,-87.0,0.0,516.0,1906.0,355.0,-1035.0,100,20.8,29.0,0.0,2.6,7.7,0.0,61.3,36.8,2.0,1.3,7.1,0.0,88.0,82.7,12.0,17.3,62,6.0,,,,,0.0,19.0,21.0,,,8.0,0.0,28.0,38.0,53.8,39.2,67.5,50.6,53.8,39.2,67.2,50.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.249632172634,SHORT,-0.166021921341,LONG,-0.489875389408,SHORT,2015-04-13,-10237.06,1376.66,-0.005203290068,-10237.06,-272034.92,-0.00164267221511,-0.489070684717,-0.489070684717,-10237.06,-221598.19,0.192764958995,0.275734238265,-10237.06,-241578.56
458,458,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-14,14.04.2015,112741,CME,0,112,25176,5205,7633,7,780,1739,0,15128,9277,537,540,1556,0,22197,20749,2979,4427,256.0,31.0,399.0,5.0,125.0,-174.0,0.0,-160.0,97.0,38.0,220.0,-216.0,0.0,259.0,149.0,-3.0,107.0,100,20.7,30.3,0.0,3.1,6.9,0.0,60.1,36.8,2.1,2.1,6.2,0.0,88.2,82.4,11.8,17.6,62,6.0,,,,4.0,0.0,17.0,21.0,4.0,,7.0,0.0,28.0,39.0,54.9,40.2,68.1,53.1,54.9,40.2,67.9,53.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.239745953698,SHORT,-0.189126032092,LONG,-0.380706629615,SHORT,2015-04-20,1193.02,1282.35,0.109168759793,1193.02,-270841.9,0.0046346537209,-0.382471073013,-0.382471073013,1193.02,-220405.17,0.190725278456,0.311735757278,1193.02,-240385.54
459,459,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-21,21.04.2015,112741,CME,0,112,26617,5274,11031,0,870,1944,0,16097,7634,433,473,1326,0,23147,22368,3470,4249,1441.0,69.0,3398.0,-7.0,90.0,205.0,0.0,969.0,-1643.0,-104.0,-67.0,-230.0,0.0,950.0,1619.0,491.0,-178.0,100,19.8,41.4,0.0,3.3,7.3,0.0,60.5,28.7,1.6,1.8,5.0,0.0,87.0,84.0,13.0,16.0,59,5.0,4.0,0.0,,,0.0,22.0,15.0,,,6.0,0.0,31.0,30.0,50.9,51.2,63.2,62.9,50.9,51.2,63.2,62.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.356622139817,SHORT,-0.353081876725,LONG,-0.381663113006,SHORT,2015-04-27,1582.26,1755.16,-0.000956483391,1582.26,-269259.64,-0.00302998241347,-0.380506680486,-0.380506680486,1582.26,-218822.91,0.187495396222,0.32605730483,1582.26,-238803.28
460,460,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-28,28.04.2015,112741,CME,0,112,28071,6050,14421,0,942,2239,0,15894,5550,911,529,1322,0,24326,24443,3745,3628,1454.0,776.0,3390.0,0.0,72.0,295.0,0.0,-203.0,-2084.0,478.0,56.0,-4.0,0.0,1179.0,2075.0,275.0,-621.0,100,21.6,51.4,0.0,3.4,8.0,0.0,56.6,19.8,3.2,1.9,4.7,0.0,86.7,87.1,13.3,12.9,56,5.0,,0.0,,,0.0,21.0,14.0,,,6.0,0.0,30.0,28.0,52.2,58.7,64.9,70.3,52.2,58.7,64.1,69.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.482372691662,SHORT,-0.408919935519,LONG,-0.407733417164,SHORT,2015-05-04,1480.87,-895.66,-0.026070304158,1480.87,-267778.77,-0.0119226487687,-0.40287215484,-0.40287215484,1480.87,-217342.04,0.186059599879,0.301494795431,1480.87,-237322.41
461,461,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-05-05,05.05.2015,112741,CME,0,112,28379,6207,12120,0,832,2321,0,17019,7447,829,340,1672,0,25227,24389,3152,3990,308.0,157.0,-2301.0,0.0,-110.0,82.0,0.0,1125.0,1897.0,-82.0,-189.0,350.0,0.0,901.0,-54.0,-593.0,362.0,100,21.9,42.7,0.0,2.9,8.2,0.0,60.0,26.2,2.9,1.2,5.9,0.0,88.9,85.9,11.1,14.1,64,6.0,,0.0,,5.0,0.0,20.0,19.0,4.0,,7.0,0.0,31.0,37.0,53.6,52.3,65.2,62.7,53.6,52.3,64.6,61.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.391236818442,SHORT,-0.322638729743,LONG,-0.472248652077,SHORT,2015-05-11,1124.65,1252.81,-0.064515234913,1124.65,-266654.12,-0.00310026775966,-0.470784554806,-0.470784554806,1124.65,-216217.39,0.182956822907,0.291767823027,1124.65,-236197.76
462,462,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-05-12,12.05.2015,112741,CME,0,112,25525,7846,7163,11,699,2481,0,12148,9329,584,1228,1733,0,22516,21301,3009,4224,-2854.0,1639.0,-4957.0,11.0,-133.0,160.0,0.0,-4871.0,1882.0,-245.0,888.0,61.0,0.0,-2711.0,-3088.0,-143.0,234.0,100,30.7,28.1,0.0,2.7,9.7,0.0,47.6,36.5,2.3,4.8,6.8,0.0,88.2,83.5,11.8,16.5,70,7.0,,,,6.0,0.0,19.0,24.0,5.0,,8.0,0.0,32.0,44.0,37.3,39.2,55.0,52.2,37.3,39.2,55.0,50.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.131256693207,SHORT,0.0455060297155,SHORT,-0.560377358491,SHORT,2015-05-18,1227.07,1320.59,-0.088128706414,1227.07,-265427.05,-0.00114447412917,-0.559736021102,-0.559736021102,1227.07,-214990.32,0.180006446796,0.264808659688,1227.07,-234970.69
463,463,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-05-19,19.05.2015,112741,CME,0,112,26331,12328,6781,23,1359,2315,0,8790,10662,564,398,1672,0,23462,22017,2869,4314,806.0,4482.0,-382.0,12.0,660.0,-166.0,0.0,-3358.0,1333.0,-20.0,-830.0,-61.0,0.0,946.0,716.0,-140.0,90.0,100,46.8,25.8,0.1,5.2,8.8,0.0,33.4,40.5,2.1,1.5,6.3,0.0,89.1,83.6,10.9,16.4,70,9.0,,,,5.0,0.0,17.0,25.0,5.0,,7.0,0.0,32.0,45.0,39.5,37.2,55.0,49.7,39.5,37.0,55.0,48.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.0962368908081,LONG,0.290282066042,SHORT,-0.260206859009,SHORT,2015-05-25,1013.45,-4902.99,0.300170499482,1013.45,-264413.6,0.00178615764246,-0.260671629479,-0.260671629479,1013.45,-213976.87,0.177588808494,0.470871495238,1013.45,-233957.24
464,464,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-05-26,26.05.2015,112741,CME,0,112,28514,15758,5567,23,1373,2490,0,7590,12852,729,593,1832,0,26066,23493,2448,5021,2183.0,3430.0,-1214.0,0.0,14.0,175.0,0.0,-1200.0,2190.0,165.0,195.0,160.0,0.0,2604.0,1476.0,-421.0,707.0,100,55.3,19.5,0.1,4.8,8.7,0.0,26.6,45.1,2.6,2.1,6.4,0.0,91.4,82.4,8.6,17.6,75,9.0,,,,5.0,0.0,17.0,28.0,6.0,,8.0,0.0,33.0,50.0,46.8,34.2,62.5,47.5,46.8,34.2,62.5,47.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.25741121221,LONG,0.477889800703,SHORT,-0.289153507637,SHORT,2015-06-01,1188.09,1336.51,-0.028946648628,1188.09,-263225.51,0.00346468298368,-0.290155332875,-0.290155332875,1188.09,-212788.78,0.175727482669,0.469483887104,1188.09,-232769.15
465,465,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-02,02.06.2015,112741,CME,0,112,33005,18969,3831,66,1232,3249,0,7789,16173,2071,0,2089,0,30127,27479,2878,5526,4491.0,3211.0,-1736.0,43.0,-141.0,759.0,0.0,199.0,3321.0,1342.0,-593.0,257.0,0.0,4061.0,3986.0,430.0,505.0,100,57.5,11.6,0.2,3.7,9.8,0.0,23.6,49.0,6.3,0.0,6.3,0.0,91.3,83.3,8.7,16.7,73,9.0,,,,7.0,0.0,14.0,28.0,9.0,0.0,9.0,0.0,30.0,55.0,46.1,33.6,63.0,49.4,46.0,33.6,62.9,49.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.349887321593,LONG,0.663947368421,SHORT,-0.45012274046,SHORT,2015-06-08,1393.08,1063.32,-0.160969232823,1393.08,-261832.43,-0.0270282245143,-0.437956721972,-0.437956721972,1393.08,-211395.7,0.185935536516,0.459175472448,1393.08,-231376.07
466,466,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-09,09.06.2015,112741,CME,0,112,36911,20408,2641,1192,1209,3564,1,9176,19614,2470,0,1737,0,34456,31219,2455,5692,3906.0,1439.0,-1190.0,1126.0,-23.0,315.0,1.0,1387.0,3441.0,399.0,0.0,-352.0,0.0,4329.0,3740.0,-423.0,166.0,100,55.3,7.2,3.2,3.3,9.7,0.0,24.9,53.1,6.7,0.0,4.7,0.0,93.3,84.6,6.7,15.4,76,9.0,,,,7.0,,16.0,30.0,10.0,0.0,8.0,0.0,35.0,54.0,45.7,32.4,61.5,47.8,45.7,32.4,61.2,46.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.362556443209,LONG,0.770836044948,SHORT,-0.493400377121,SHORT,2015-06-15,1361.59,1474.22,-0.043277636661,1361.59,-260470.84,-0.000597690333102,-0.493105476485,-0.493105476485,1361.59,-210034.11,0.182929589948,0.476544705457,1361.59,-230014.48
467,467,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-16,16.06.2015,112741,CME ,0,112,37169,17926,0,0,1528,3580,1,14244,22974,650,320,3934,0,34669,31139,2500,6030,258.0,-2482.0,-2641.0,-1192.0,319.0,16.0,0.0,5068.0,3360.0,-1820.0,320.0,2197.0,0.0,213.0,-80.0,45.0,338.0,100,48.2,0.0,0.0,4.1,9.6,0.0,38.3,61.8,1.7,0.9,10.6,0.0,93.3,83.8,6.7,16.2,83,9.0,0.0,0.0,5.0,8.0,,17.0,30.0,4.0,,13.0,0.0,35.0,53.0,51.2,39.0,68.0,51.3,51.2,39.0,68.0,51.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.234563920684,LONG,1.0,SHORT,-0.401722787784,SHORT,2015-06-22,981.65,1075.15,0.091677589337,981.65,-259489.19,0.00964615064517,-0.405597866313,-0.405597866313,981.65,-209052.46,0.18337774028,0.327672880615,981.65,-229032.83
468,468,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-23,23.06.2015,112741,CME ,0,112,42911,23254,263,0,1856,5114,1,13536,25145,708,843,5024,0,40198,36255,2713,6656,5742.0,5328.0,263.0,0.0,328.0,1534.0,0.0,-708.0,2171.0,58.0,523.0,1090.0,0.0,5529.0,5116.0,213.0,626.0,100,54.2,0.6,0.0,4.3,11.9,0.0,31.5,58.6,1.6,2.0,11.7,0.0,93.7,84.5,6.3,15.5,90,10.0,,0.0,5.0,7.0,,17.0,31.0,5.0,,17.0,0.0,36.0,60.0,45.6,39.4,65.3,52.3,45.6,39.4,65.3,52.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.300121506683,LONG,0.977633201514,SHORT,-0.467431850789,SHORT,2015-06-29,1158.94,-1504.33,-0.065709063005,1158.94,-258330.25,8.20652520382e-05,-0.467470210702,-0.467470210702,1158.94,-207893.52,0.180562119942,0.303304195433,1158.94,-227873.89
469,469,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-06-30,30.06.2015,112741,CME ,0,112,43256,25886,343,1,1805,5365,1,11754,25405,696,268,4503,0,40411,36314,2845,6942,345.0,2632.0,80.0,1.0,-51.0,251.0,0.0,-1782.0,260.0,-12.0,-575.0,-521.0,0.0,213.0,59.0,132.0,286.0,100,59.8,0.8,0.0,4.2,12.4,0.0,27.2,58.7,1.6,0.6,10.4,0.0,93.4,84.0,6.6,16.0,82,10.0,,,4.0,8.0,,14.0,30.0,4.0,,13.0,0.0,32.0,56.0,45.6,39.6,64.4,52.6,45.6,39.6,64.4,52.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.367367259614,LONG,0.973845743261,SHORT,-0.496513249651,SHORT,2015-07-06,968.68,1143.76,-0.029081398862,968.68,-257361.57,-0.0105295943359,-0.49128516655,-0.49128516655,968.68,-206924.84,0.178849200627,0.222081629097,968.68,-226905.21
470,470,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,112741,CME ,0,112,42873,28644,0,7,1522,4722,1,8791,24613,722,240,6046,0,39927,36111,2946,6762,-383.0,2758.0,-343.0,6.0,-283.0,-643.0,0.0,-2963.0,-792.0,26.0,-28.0,1543.0,0.0,-484.0,-203.0,101.0,-180.0,100,66.8,0.0,0.0,3.6,11.0,0.0,20.5,57.4,1.7,0.6,14.1,0.0,93.1,84.2,6.9,15.8,79,10.0,0.0,,4.0,9.0,,13.0,28.0,4.0,,14.0,0.0,31.0,55.0,50.3,38.0,67.1,50.7,50.2,38.0,67.0,50.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.473655849599,LONG,1.0,SHORT,-0.512491992313,SHORT,2015-07-13,895.88,-2798.85,-0.015978742662,895.88,-256465.69,0.0019692922658,-0.51350123883,-0.51350123883,895.88,-206028.96,0.176492528257,0.249505645067,895.88,-226009.33
471,471,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,112741,CME ,0,112,42311,30207,0,1,1483,4529,1,7514,24265,379,191,6718,0,39776,35893,2535,6418,-562.0,1563.0,0.0,-6.0,-39.0,-193.0,0.0,-1277.0,-348.0,-343.0,-49.0,672.0,0.0,-151.0,-218.0,-411.0,-344.0,100,71.4,0.0,0.0,3.5,10.7,0.0,17.8,57.3,0.9,0.5,15.9,0.0,94.0,84.8,6.0,15.2,83,10.0,0.0,,4.0,8.0,,13.0,31.0,5.0,,16.0,0.0,30.0,60.0,54.4,35.4,73.1,48.7,54.4,35.4,73.1,48.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.527109097203,LONG,1.0,SHORT,-0.506653359947,SHORT,2015-07-20,1353.75,1464.76,0.005838632366,1353.75,-255111.94,-0.00103725526016,-0.506127831084,-0.506127831084,1353.75,-204675.21,0.173720640797,0.217176437553,1353.75,-224655.58
472,472,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,112741,CME ,0,112,38544,27142,134,9,1586,3179,1,7291,24417,284,0,3706,0,36313,31730,2231,6814,-3767.0,-3065.0,134.0,8.0,103.0,-1350.0,0.0,-223.0,152.0,-95.0,-191.0,-3012.0,0.0,-3463.0,-4163.0,-304.0,396.0,100,70.4,0.3,0.0,4.1,8.2,0.0,18.9,63.3,0.7,0.0,9.6,0.0,94.2,82.3,5.8,17.7,81,9.0,,,4.0,8.0,,11.0,36.0,6.0,0.0,12.0,0.0,27.0,63.0,52.7,38.6,72.8,49.9,52.7,38.6,72.8,49.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.540116059039,LONG,0.990174512392,SHORT,-0.334312696747,SHORT,2015-07-27,1033.12,1125.57,0.1723406632,1033.12,-254078.82,-0.00211992070358,-0.33360398034,-0.33360398034,1033.12,-203642.09,0.170935892133,0.375631511318,1033.12,-223622.46
473,473,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,112741,CME ,0,112,37487,25645,1687,9,1850,3272,1,7126,22499,247,135,3022,0,35013,30737,2474,6750,-1057.0,-1497.0,1553.0,0.0,264.0,93.0,0.0,-165.0,-1918.0,-37.0,135.0,-684.0,0.0,-1300.0,-993.0,243.0,-64.0,100,68.4,4.5,0.0,4.9,8.7,0.0,19.0,60.0,0.7,0.4,8.1,0.0,93.4,82.0,6.6,18.0,78,9.0,,,4.0,8.0,,12.0,32.0,4.0,,10.0,0.0,28.0,57.0,48.6,40.0,69.0,51.3,48.6,40.0,69.0,51.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.518919831224,LONG,0.8765549539,SHORT,-0.277625927372,SHORT,2015-08-03,1200.22,1290.95,0.056686769375,1200.22,-252878.6,-0.00385242922755,-0.276556393135,-0.276556393135,1200.22,-202441.87,0.168197142863,0.370923553771,1200.22,-222422.24
474,474,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,112741,CME ,0,112,38530,25433,2628,9,2060,3129,1,7902,22841,367,201,2956,0,35973,31931,2557,6599,1043.0,-212.0,941.0,0.0,210.0,-143.0,0.0,776.0,342.0,120.0,66.0,-66.0,0.0,960.0,1194.0,83.0,-151.0,100,66.0,6.8,0.0,5.3,8.1,0.0,20.5,59.3,1.0,0.5,7.7,0.0,93.4,82.9,6.6,17.1,82,9.0,,,4.0,6.0,,14.0,36.0,6.0,,10.0,0.0,30.0,61.0,47.7,36.1,66.9,49.3,47.7,36.1,66.9,49.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.485931756823,LONG,0.812693774277,SHORT,-0.206012719214,SHORT,2015-08-10,857.44,956.57,0.071613208158,857.44,-252021.16,-0.0168240455276,-0.202546751847,-0.202546751847,857.44,-201584.43,0.170226296493,0.354601385544,857.44,-221564.8
475,475,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,112741,CME ,0,112,36861,24861,3033,54,2126,3043,1,6848,21412,362,153,2696,0,34405,30601,2456,6260,-1669.0,-572.0,405.0,45.0,66.0,-86.0,0.0,-1054.0,-1429.0,-5.0,-48.0,-260.0,0.0,-1568.0,-1330.0,-101.0,-339.0,100,67.4,8.2,0.1,5.8,8.3,0.0,18.6,58.1,1.0,0.4,7.3,0.0,93.3,83.0,6.7,17.0,72,9.0,,,4.0,6.0,,13.0,28.0,5.0,,9.0,0.0,29.0,51.0,49.8,38.9,69.0,53.5,49.8,38.9,69.0,53.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.515357395612,LONG,0.782533878253,SHORT,-0.177403753144,SHORT,2015-08-17,969.02,1088.95,0.02860896607,969.02,-251052.14,-0.00738035350053,-0.176094450733,-0.176094450733,969.02,-200615.41,0.168010539041,0.335965791181,969.02,-220595.78
476,476,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,112741,CME ,0,112,36523,24338,3304,51,2243,3065,1,7237,21004,499,0,2721,0,34369,30645,2154,5878,-338.0,-523.0,271.0,-3.0,117.0,22.0,0.0,389.0,-408.0,137.0,-153.0,25.0,0.0,-36.0,44.0,-302.0,-382.0,100,66.6,9.0,0.1,6.1,8.4,0.0,19.8,57.5,1.4,0.0,7.5,0.0,94.1,83.9,5.9,16.1,70,9.0,,,4.0,6.0,,11.0,28.0,6.0,0.0,9.0,0.0,26.0,53.0,47.3,37.2,67.7,51.7,47.3,37.2,67.7,51.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.487482737863,LONG,0.760943491788,SHORT,-0.154860587792,SHORT,2015-08-24,1139.68,1321.65,0.022543165352,1139.68,-249912.46,-0.0083970152561,-0.153560221074,-0.153560221074,1139.68,-199475.73,0.166146317738,0.204605810253,1139.68,-219456.1
477,477,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-08-25,25.08.2015,112741,CME ,0,112,33400,19838,3108,83,1999,2903,1,8389,18883,320,728,2437,0,31358,27735,2042,5665,-3123.0,-4500.0,-196.0,32.0,-244.0,-162.0,0.0,1152.0,-2121.0,-179.0,728.0,-284.0,0.0,-3011.0,-2910.0,-112.0,-213.0,100,59.4,9.3,0.2,6.0,8.7,0.0,25.1,56.5,1.0,2.2,7.3,0.0,93.9,83.0,6.1,17.0,67,9.0,,,,5.0,,12.0,27.0,6.0,,6.0,0.0,28.0,47.0,44.5,34.4,63.2,49.4,44.5,34.4,63.2,49.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.384790261074,LONG,0.729103111653,SHORT,-0.184414524684,SHORT,2015-08-31,1124.54,1262.32,-0.029553936892,1124.54,-248787.92,-0.00488864402489,-0.18351298772,-0.18351298772,1124.54,-198351.19,0.163627513266,0.201715879394,1124.54,-218331.56
478,478,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-01,01.09.2015,112741,CME ,0,112,34339,22244,2775,82,1668,3026,1,7222,19436,579,375,2286,0,32171,28185,2168,6154,939.0,2406.0,-333.0,-1.0,-331.0,123.0,0.0,-1167.0,553.0,259.0,-353.0,-151.0,0.0,813.0,450.0,126.0,489.0,100,64.8,8.1,0.2,4.9,8.8,0.0,21.0,56.6,1.7,1.1,6.7,0.0,93.7,82.1,6.3,17.9,72,9.0,,,,7.0,,13.0,30.0,6.0,,5.0,0.0,29.0,51.0,47.0,32.6,66.4,48.4,47.0,32.6,66.4,48.4,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.45817390652,LONG,0.77816859187,SHORT,-0.289305496378,SHORT,2015-09-07,1379.44,1540.96,-0.104890971694,1379.44,-247408.48,-0.00434732950557,-0.288047790057,-0.288047790057,1379.44,-196971.75,0.161108304646,0.265557850399,1379.44,-216952.12
479,479,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-09-08,08.09.2015,112741,CME ,0,112,38325,25153,1722,989,993,5114,1,5449,19049,2930,699,2549,0,36214,32354,2111,5971,3986.0,2909.0,-1053.0,907.0,-675.0,2088.0,0.0,-1773.0,-387.0,2351.0,324.0,263.0,0.0,4043.0,4169.0,-57.0,-183.0,100,65.6,4.5,2.6,2.6,13.3,0.0,14.2,49.7,7.6,1.8,6.7,0.0,94.5,84.4,5.5,15.6,77,10.0,,,,7.0,,12.0,31.0,9.0,4.0,7.0,0.0,32.0,57.0,48.6,29.9,68.9,45.8,48.6,29.9,66.3,45.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.555147358968,LONG,0.871851162791,SHORT,-0.674799410513,SHORT,2015-09-14,1484.89,1622.75,-0.385493914135,1484.89,-245923.59,-0.000250915151619,-0.674630093117,-0.674630093117,1484.89,-195486.86,0.158690329448,0.554741017978,1484.89,-215467.23
