,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_AUDUSD,PUT_AUDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
298,298,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,232741,CME,0,232,161219,12441,57624,3273,5957,40323,744,102549,35367,793,958,3379,6,126721,141509,34498,19710,11379.0,58.0,6505.0,-205.0,-10.0,-58.0,0.0,11238.0,6292.0,74.0,60.0,627.0,0.0,11215.0,13235.0,164.0,-1856.0,100,7.7,35.7,2.0,3.7,25.0,0.5,63.6,21.9,0.5,0.6,2.1,0.0,78.6,87.8,21.4,12.2,99,5.0,14.0,5.0,6.0,9.0,,38.0,19.0,8.0,,5.0,,62.0,53.0,44.5,46.4,55.1,59.9,44.5,46.0,55.1,59.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.487122596363,SHORT,-0.644872618283,LONG,-0.742566983578,SHORT,2012-03-05,-473.47,1385.54,-0.034876082741,-473.47,-102671.32,-4.30423741211e-05,-0.644844861435,-0.644844861435,-473.47,-50896.81,0.146407010535,0.189230170018,-473.47,-114860.64
299,299,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,232741,CME,0,232,164007,15603,40615,9702,5150,40565,741,95007,43298,3202,1829,3249,12,131246,141384,32761,22623,2788.0,3162.0,-17009.0,6429.0,-807.0,242.0,-3.0,-7542.0,7931.0,2409.0,871.0,-130.0,6.0,4525.0,-125.0,-1737.0,2913.0,100,9.5,24.8,5.9,3.1,24.7,0.5,57.9,26.4,2.0,1.1,2.0,0.0,80.0,86.2,20.0,13.8,102,6.0,15.0,11.0,6.0,9.0,,32.0,24.0,9.0,4.0,6.0,,63.0,62.0,43.9,44.5,56.2,57.7,43.2,40.2,54.5,53.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.37387657713,SHORT,-0.444910882635,LONG,-0.774691020453,SHORT,2012-03-12,1543.24,1320.38,0.199961735648,1543.24,-101128.08,0.000280567132472,-0.445035710006,-0.445035710006,1543.24,-49353.57,0.134116252064,0.408996622072,1543.24,-113317.4
300,300,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,232741,CME,0,232,200719,15988,45119,31580,3962,40647,737,100252,45001,15875,975,756,36,169405,179751,31314,20968,36712.0,385.0,4504.0,21878.0,-1188.0,82.0,-4.0,5245.0,1703.0,12673.0,-854.0,-2493.0,24.0,38159.0,38367.0,-1447.0,-1655.0,100,8.0,22.5,15.7,2.0,20.3,0.4,49.9,22.4,7.9,0.5,0.4,0.0,84.4,89.6,15.6,10.4,97,6.0,15.0,10.0,4.0,8.0,,37.0,22.0,10.0,,,,66.0,55.0,39.9,47.2,59.3,63.4,36.7,34.2,44.1,45.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.380377685831,SHORT,-0.476721161242,LONG,-0.822367683651,SHORT,2012-03-19,1308.94,1155.81,-0.031810278607,1308.94,-99819.14,-0.00487504130417,-0.47439712589,-0.47439712589,1308.94,-48044.63,0.123970746869,0.398981474937,1308.94,-112008.46
301,301,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,232741,CME,0,232,160387,26263,42592,479,4015,40536,737,97566,55235,175,1004,734,12,130251,140500,30136,19887,-40332.0,10275.0,-2527.0,-31101.0,53.0,-111.0,0.0,-2686.0,10234.0,-15700.0,29.0,-22.0,-24.0,-39154.0,-39251.0,-1178.0,-1081.0,100,16.4,26.6,0.3,2.5,25.3,0.5,60.8,34.4,0.1,0.6,0.5,0.0,81.2,87.6,18.8,12.4,90,5.0,12.0,4.0,4.0,8.0,,29.0,27.0,4.0,,,,49.0,52.0,53.3,49.3,63.0,63.1,53.3,48.9,63.0,62.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.277033527267,SHORT,-0.23715053373,LONG,-0.819757132275,SHORT,2012-03-26,827.76,1209.33,0.239570627512,827.76,-98991.38,0.0230091907306,-0.242607175592,-0.242607175592,827.76,-47216.87,0.144033571017,0.442973789197,827.76,-111180.7
302,302,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,232741,CME,0,232,147373,20145,37979,254,3903,40375,737,93022,47718,882,1046,708,12,120001,128665,27372,18708,-13014.0,-6118.0,-4613.0,-225.0,-112.0,-161.0,0.0,-4544.0,-7517.0,707.0,42.0,-26.0,0.0,-10250.0,-11835.0,-2764.0,-1179.0,100,13.7,25.8,0.2,2.6,27.4,0.5,63.1,32.4,0.6,0.7,0.5,0.0,81.4,87.3,18.6,12.7,86,8.0,10.0,5.0,4.0,8.0,,30.0,21.0,4.0,,,,52.0,46.0,55.0,50.5,63.3,65.5,55.0,50.0,63.3,65.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.321898536308,SHORT,-0.306826784117,LONG,-0.82370477438,SHORT,2012-04-02,1471.73,1298.35,-0.069676250387,1471.73,-97519.65,-0.00391707451172,-0.305624920741,-0.305624920741,1471.73,-45745.14,0.13328553592,0.424838850455,1471.73,-109708.97
303,303,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,232741,CME,0,232,151825,33119,35523,328,3271,41374,851,84020,51935,1092,1516,696,12,124209,131811,27616,20014,4452.0,12974.0,-2456.0,74.0,-632.0,999.0,114.0,-9002.0,4217.0,210.0,470.0,-12.0,0.0,4208.0,3146.0,244.0,1306.0,100,21.8,23.4,0.2,2.2,27.3,0.6,55.3,34.2,0.7,1.0,0.5,0.0,81.8,86.8,18.2,13.2,88,6.0,10.0,4.0,,9.0,,28.0,26.0,4.0,4.0,,,48.0,51.0,58.8,47.2,65.8,61.9,58.8,46.8,65.6,61.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.235997204958,SHORT,-0.0350222895603,LONG,-0.853466233621,SHORT,2012-04-09,1408.96,1257.59,0.271804494557,1408.96,-96110.69,0.0274559119267,-0.0359838584579,-0.0359838584579,0.0,-45745.14,0.159106948634,0.465220037125,1408.96,-108300.01
304,304,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,232741,CME,0,232,154070,42402,31160,1173,2841,41856,858,77962,56100,236,978,720,0,126450,132103,27620,21967,2245.0,9283.0,-4363.0,845.0,-430.0,482.0,7.0,-6058.0,4165.0,-856.0,-538.0,24.0,-12.0,2241.0,292.0,4.0,1953.0,100,27.5,20.2,0.8,1.8,27.2,0.6,50.6,36.4,0.2,0.6,0.5,0.0,82.1,85.7,17.9,14.3,81,7.0,10.0,5.0,,10.0,,23.0,25.0,4.0,,,0.0,42.0,51.0,56.5,48.3,67.2,61.7,56.5,47.8,67.0,61.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.163073801674,SHORT,0.152823468639,SHORT,-0.87287737432,SHORT,2012-04-16,1372.97,1207.91,0.187845758199,1207.91,-94902.78,-0.00737171338584,0.15169689783,0.15169689783,1207.91,-44537.23,0.148642637569,0.399920033454,1207.91,-107092.1
305,305,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,232741,CME,0,232,148796,32607,34039,1173,2640,42570,982,81975,49918,167,992,898,0,120536,129747,28260,19049,-5274.0,-9795.0,2879.0,0.0,-201.0,714.0,124.0,4013.0,-6182.0,-69.0,14.0,178.0,0.0,-5914.0,-2356.0,640.0,-2918.0,100,21.9,22.9,0.8,1.8,28.6,0.7,55.1,33.5,0.1,0.7,0.6,0.0,81.0,87.2,19.0,12.8,80,7.0,11.0,5.0,,10.0,,25.0,20.0,,,,0.0,44.0,46.0,53.8,49.7,65.0,64.0,53.8,49.3,64.8,63.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.243053080906,SHORT,-0.0214866608649,LONG,-0.883211678832,SHORT,2012-04-23,1348.5,1194.71,-0.174310129504,1348.5,-93554.28,0.0297360400334,-0.0221255890726,-0.0221255890726,0.0,-44537.23,0.177914674405,0.38663067654,1348.5,-105743.6
306,306,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,232741,CME,0,232,146739,36843,30853,1026,2638,42808,984,78241,49136,231,1618,630,72,121653,125740,25086,20999,-2057.0,4236.0,-3186.0,-147.0,-2.0,238.0,2.0,-3734.0,-782.0,64.0,626.0,-268.0,72.0,1117.0,-4007.0,-3174.0,1950.0,100,25.1,21.0,0.7,1.8,29.2,0.7,53.3,33.5,0.2,1.1,0.4,0.0,82.9,85.7,17.1,14.3,82,7.0,11.0,5.0,,10.0,,25.0,21.0,4.0,5.0,,,48.0,47.0,54.3,49.8,66.1,63.9,54.3,49.4,65.9,63.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.228494940217,SHORT,0.088483809974,SHORT,-0.883906174361,SHORT,2012-04-30,-10772.13,1009.99,0.109970470839,1009.99,-92544.29,0.0227293481975,0.0904949893007,0.0904949893007,0.0,-44537.23,0.180097654804,0.346349238389,1009.99,-104733.61
307,307,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,232741,CME,0,232,147749,25998,32554,1417,2875,42417,901,85821,48911,240,1098,2408,50,118400,128898,29349,18851,1010.0,-10845.0,1701.0,391.0,237.0,-391.0,-83.0,7580.0,-225.0,9.0,-520.0,1778.0,-22.0,-3253.0,3158.0,4263.0,-2148.0,100,17.6,22.0,1.0,1.9,28.7,0.6,58.1,33.1,0.2,0.7,1.6,0.0,80.1,87.2,19.9,12.8,79,8.0,9.0,7.0,,9.0,,26.0,18.0,5.0,,4.0,,50.0,45.0,51.6,50.3,63.8,65.5,51.6,49.8,63.4,65.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.273951251373,SHORT,-0.111968848203,LONG,-0.873046012541,SHORT,2012-05-07,-8434.8,1096.78,-0.200452658177,-8434.8,-100979.09,-0.0175420509125,-0.110004684967,-0.110004684967,-8434.8,-52972.03,0.179709256587,0.269289676164,-8434.8,-113168.41
308,308,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,232741,CME,0,232,152108,54157,21273,521,2183,42837,906,70182,60528,242,1995,1142,278,130464,127727,21644,24381,4359.0,28159.0,-11281.0,-896.0,-692.0,420.0,5.0,-15639.0,11617.0,2.0,897.0,-1266.0,228.0,12064.0,-1171.0,-7705.0,5530.0,100,35.6,14.0,0.3,1.4,28.2,0.6,46.1,39.8,0.2,1.3,0.8,0.2,85.8,84.0,14.2,16.0,84,11.0,8.0,7.0,,8.0,,23.0,24.0,4.0,5.0,,,47.0,52.0,51.4,47.9,66.5,61.4,51.4,47.5,66.3,60.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.0738581592839,SHORT,0.43595386451,SHORT,-0.903020879609,SHORT,2012-05-14,1731.04,1342.55,0.547922712713,1342.55,-99636.54,0.0127071821303,0.441493609667,0.441493609667,1342.55,-51629.48,0.169701044988,0.595758235147,1342.55,-111825.86
309,309,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,232741,CME,0,232,144001,68956,16526,452,1935,43535,1162,50390,55604,170,2115,1382,6,125186,118837,18815,25164,-8107.0,14799.0,-4747.0,-69.0,-248.0,698.0,256.0,-19792.0,-4924.0,-72.0,120.0,240.0,-272.0,-5278.0,-8890.0,-2829.0,783.0,100,47.9,11.5,0.3,1.3,30.2,0.8,35.0,38.6,0.1,1.5,1.0,0.0,86.9,82.5,13.1,17.5,85,12.0,7.0,6.0,,9.0,,18.0,31.0,5.0,,4.0,,42.0,58.0,54.8,46.9,66.8,59.6,54.7,46.4,66.6,59.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.0491914636678,LONG,0.613345499637,SHORT,-0.914888937761,SHORT,2012-05-21,1891.96,1456.33,0.177391635127,1456.33,-98180.21,-0.0190958864329,0.601633123632,0.601633123632,1456.33,-50173.15,0.176464145769,0.595104357417,1456.33,-110369.53
310,310,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,232741,CME,0,232,139963,85293,11727,372,1659,45270,887,29340,52448,142,3277,1851,0,120970,112697,18993,27266,-4038.0,16337.0,-4799.0,-80.0,-276.0,1735.0,-275.0,-21050.0,-3156.0,-28.0,1162.0,469.0,-6.0,-4216.0,-6140.0,178.0,2102.0,100,60.9,8.4,0.3,1.2,32.3,0.6,21.0,37.5,0.1,2.3,1.3,0.0,86.4,80.5,13.6,19.5,83,14.0,4.0,4.0,,9.0,,13.0,36.0,6.0,,4.0,0.0,37.0,58.0,55.1,44.9,68.6,54.9,55.0,44.3,68.4,54.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.282535335257,LONG,0.758256029685,SHORT,-0.929297449338,SHORT,2012-05-28,1960.63,1611.62,0.144910530048,1611.62,-96568.59,0.0466111053061,0.793599181334,0.793599181334,1611.62,-48561.53,0.294139554917,0.582509796839,1611.62,-108757.91
311,311,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,232741,CME,0,232,142616,106916,8967,292,1824,44995,887,14045,55860,484,3642,2063,0,128090,113548,14526,29068,2653.0,21623.0,-2760.0,-80.0,165.0,-275.0,0.0,-15295.0,3412.0,342.0,365.0,212.0,0.0,7120.0,851.0,-4467.0,1802.0,100,75.0,6.3,0.2,1.3,31.5,0.6,9.8,39.2,0.3,2.6,1.4,0.0,89.8,79.6,10.2,20.4,82,13.0,5.0,5.0,,9.0,,15.0,32.0,8.0,,5.0,0.0,40.0,57.0,61.1,42.1,70.7,52.6,60.9,41.6,70.6,52.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.598168943566,LONG,0.845240458048,SHORT,-0.922082915056,SHORT,2012-06-04,2196.48,-4087.45,0.086984428363,-4087.45,-100656.04,0.0191897032998,0.861460371655,0.861460371655,-4087.45,-52648.98,0.271587978749,0.613996272026,-4087.45,-112845.36
312,312,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,232741,CME,0,232,158833,122667,9393,698,2396,44816,894,10509,68429,4400,4216,2448,26,145806,131104,13027,27729,16217.0,15751.0,426.0,406.0,572.0,-179.0,7.0,-3536.0,12569.0,3916.0,574.0,385.0,26.0,17716.0,17556.0,-1499.0,-1339.0,100,77.2,5.9,0.4,1.5,28.2,0.6,6.6,43.1,2.8,2.7,1.5,0.0,91.8,82.5,8.2,17.5,90,13.0,5.0,5.0,,9.0,,17.0,37.0,12.0,,5.0,,45.0,66.0,64.0,41.8,72.9,54.4,63.8,39.5,72.7,51.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.733740403861,LONG,0.857746478873,SHORT,-0.898500381259,SHORT,2012-06-11,2251.35,-3134.79,0.012506020825,-3134.79,-103790.83,0.0171019480841,0.872415614624,0.872415614624,-3134.79,-55783.77,0.249853324496,0.36120222596,-3134.79,-115980.15
313,313,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-12,12.06.2012,232741,CME,0,232,195475,117637,9685,15887,2144,45157,906,19713,70717,21746,3265,2627,9,181307,166734,14168,28741,36642.0,-5030.0,292.0,15189.0,-252.0,341.0,12.0,9204.0,2288.0,17346.0,-951.0,179.0,-17.0,35501.0,35630.0,1141.0,1012.0,100,60.2,5.0,8.1,1.1,23.1,0.5,10.1,36.2,11.1,1.7,1.3,0.0,92.8,85.3,7.2,14.7,86,13.0,5.0,10.0,,9.0,,14.0,37.0,12.0,,5.0,,44.0,68.0,58.4,39.5,70.7,54.2,54.9,33.6,61.9,45.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.56401636625,LONG,0.847866040433,SHORT,-0.909346525443,SHORT,2012-06-18,1693.04,1401.72,-0.00988043844,1401.72,-102389.11,0.0119654076857,0.85801110327,0.85801110327,1401.72,-54382.05,0.226637007529,0.342178542182,1401.72,-114578.43
314,314,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-19,19.06.2012,232741,CME,0,232,130234,56667,14879,151,2144,44680,910,50151,42157,110,5133,2810,0,115266,105697,14968,24537,-65241.0,-60970.0,5194.0,-15736.0,0.0,-477.0,4.0,30438.0,-28560.0,-21636.0,1868.0,183.0,-9.0,-66041.0,-61037.0,800.0,-4204.0,100,43.5,11.4,0.1,1.6,34.3,0.7,38.5,32.4,0.1,3.9,2.2,0.0,88.5,81.2,11.5,18.8,79,11.0,4.0,,,9.0,4.0,19.0,27.0,,,5.0,0.0,38.0,49.0,42.3,51.8,61.8,63.3,42.3,51.3,61.8,62.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.0866013779954,SHORT,0.584071785984,SHORT,-0.908423030924,SHORT,2012-06-25,1628.17,-10938.95,-0.263794254449,-10938.95,-113328.06,0.00480136374516,0.586876127082,0.586876127082,-10938.95,-65321.0,0.203748797126,0.46347822394,-10938.95,-125517.38
315,315,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-26,26.06.2012,232741,CME,0,232,122384,47805,12551,281,2139,45120,915,49167,39979,37,4219,2269,0,104563,101152,17821,21232,-7850.0,-8862.0,-2328.0,130.0,-5.0,440.0,5.0,-984.0,-2178.0,-73.0,-914.0,-541.0,0.0,-10703.0,-4545.0,2853.0,-3305.0,100,39.1,10.3,0.2,1.7,36.9,0.7,40.2,32.7,0.0,3.4,1.9,0.0,85.4,82.7,14.6,17.3,86,10.0,6.0,,,10.0,,21.0,32.0,,,4.0,0.0,38.0,56.0,39.5,49.1,58.1,58.3,39.5,48.6,58.1,57.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.103066879052,SHORT,0.584101000729,SHORT,-0.90947755983,SHORT,2012-07-02,1509.24,1254.93,2.9214745e-05,1254.93,-112073.13,0.00260067285387,0.585620056346,0.585620056346,1254.93,-64066.07,0.183573083911,0.480883192866,1254.93,-124262.45
316,316,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-03,03.07.2012,232741,CME,0,232,125706,40663,14869,1662,2440,44438,1028,58816,38531,168,3516,2427,22,108315,103145,17391,22561,3322.0,-7142.0,2318.0,1381.0,301.0,-682.0,113.0,9649.0,-1448.0,131.0,-703.0,158.0,22.0,3752.0,1993.0,-430.0,1329.0,100,32.3,11.8,1.3,1.9,35.4,0.8,46.8,30.7,0.1,2.8,1.9,0.0,86.2,82.1,13.8,17.9,81,10.0,5.0,,,9.0,,23.0,26.0,,,4.0,,42.0,49.0,42.5,46.9,59.9,59.0,42.4,46.4,59.8,58.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.208378275653,SHORT,0.464488943312,SHORT,-0.895899995734,SHORT,2012-07-09,1471.03,1189.68,-0.119612057417,1189.68,-110883.45,-0.0228323602042,0.453883564447,0.453883564447,1189.68,-62876.39,0.202808411145,0.470714446231,1189.68,-123072.77
317,317,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-10,10.07.2012,232741,CME,0,232,121235,31839,16217,1063,2473,43553,1037,63571,31931,106,2609,3070,502,103200,97479,18035,23756,-4471.0,-8824.0,1348.0,-599.0,33.0,-885.0,9.0,4755.0,-6600.0,-62.0,-907.0,643.0,480.0,-5115.0,-5666.0,644.0,1195.0,100,26.3,13.4,0.9,2.0,35.9,0.9,52.4,26.3,0.1,2.2,2.5,0.4,85.1,80.4,14.9,19.6,78,9.0,6.0,,,8.0,,21.0,24.0,,,6.0,,39.0,48.0,47.0,46.6,60.4,58.1,47.0,45.9,60.4,57.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.331301962263,SHORT,0.325079074413,SHORT,-0.892538999696,SHORT,2012-07-16,1219.2,988.93,-0.139409868899,988.93,-109894.52,0.00277948315789,0.325982626225,0.325982626225,988.93,-61887.46,0.183287803329,0.44123453247,988.93,-122083.84
318,318,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-17,17.07.2012,232741,CME,0,232,122934,33658,15945,762,2598,43810,1031,60611,33858,100,2866,3129,367,101993,99002,20941,23932,1699.0,1819.0,-272.0,-301.0,125.0,257.0,-6.0,-2960.0,1927.0,-6.0,257.0,59.0,-135.0,-1207.0,1523.0,2906.0,176.0,100,27.4,13.0,0.6,2.1,35.6,0.8,49.3,27.5,0.1,2.3,2.5,0.3,83.0,80.5,17.0,19.5,80,8.0,7.0,,,9.0,,19.0,27.0,,,6.0,,36.0,53.0,46.4,46.0,60.5,56.6,46.4,45.4,60.5,56.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.283193428532,SHORT,0.357095336976,SHORT,-0.888036545423,SHORT,2012-07-23,1437.82,-10879.39,0.032016262563,-10879.39,-120773.91,-0.00908538597047,0.353850988011,0.353850988011,-10879.39,-72766.85,0.174108123451,0.348315286092,-10879.39,-132963.23
319,319,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-24,24.07.2012,232741,CME,0,232,131295,25047,23858,219,2864,43740,1031,76021,34427,120,3117,4774,452,108871,108621,22424,22674,8361.0,-8611.0,7913.0,-543.0,266.0,-70.0,0.0,15410.0,569.0,20.0,251.0,1645.0,85.0,6878.0,9619.0,1483.0,-1258.0,100,19.1,18.2,0.2,2.2,33.3,0.8,57.9,26.2,0.1,2.4,3.6,0.3,82.9,82.7,17.1,17.3,92,6.0,9.0,4.0,,9.0,,24.0,30.0,,5.0,7.0,,46.0,58.0,47.2,45.1,60.3,56.0,47.2,44.5,60.3,55.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.376593510068,SHORT,0.0243124424905,SHORT,-0.877092095099,SHORT,2012-07-30,1488.02,1302.31,-0.332782894485,1302.31,-119471.6,-0.0117414014506,0.024026980343,0.024026980343,0.0,-72766.85,0.169336294889,0.478085014889,1302.31,-131660.92
320,320,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-07-31,31.07.2012,232741,CME,0,232,144498,21855,36652,220,3018,43270,1028,88730,36029,389,1387,5534,364,116991,123486,27507,21012,13203.0,-3192.0,12794.0,1.0,154.0,-470.0,-3.0,12709.0,1602.0,269.0,-1730.0,760.0,-88.0,8120.0,14865.0,5083.0,-1662.0,100,15.1,25.4,0.2,2.1,29.9,0.7,61.4,24.9,0.3,1.0,3.8,0.3,81.0,85.5,19.0,14.5,98,6.0,11.0,4.0,,8.0,,28.0,30.0,5.0,5.0,8.0,,50.0,61.0,48.9,46.8,59.6,58.7,48.9,46.1,59.6,58.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.422422430446,SHORT,-0.252909908216,LONG,-0.869599032147,SHORT,2012-08-06,1231.16,1093.44,-0.277222350707,1231.16,-118240.44,0.00522973109927,-0.254232559028,-0.254232559028,1231.16,-71535.69,0.154227992026,0.494953300542,1231.16,-130429.76
321,321,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-08-07,07.08.2012,232741,CME,0,232,162436,22049,54161,160,3353,42715,1037,103870,34569,379,500,7637,0,131348,140658,31088,21778,17938.0,194.0,17509.0,-60.0,335.0,-555.0,9.0,15140.0,-1460.0,-10.0,-887.0,2103.0,-364.0,14357.0,17172.0,3581.0,766.0,100,13.6,33.3,0.1,2.1,26.3,0.6,63.9,21.3,0.2,0.3,4.7,0.0,80.9,86.6,19.1,13.4,93,7.0,10.0,,4.0,7.0,,32.0,22.0,5.0,,9.0,0.0,52.0,51.0,48.2,50.6,57.0,62.3,48.2,50.0,57.0,61.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.50058870694,SHORT,-0.421362025981,LONG,-0.854432577928,SHORT,2012-08-13,1068.81,939.95,-0.168452117765,1068.81,-117171.63,-0.0308681489181,-0.408355360215,-0.408355360215,1068.81,-70466.88,0.200853206792,0.489001134619,1068.81,-129360.95
