,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_AUDUSD,PUT_AUDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
289,289,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-27,27.12.2011,232741,CME,0,232,111210,22574,18034,2867,2719,44088,1050,57155,28570,0,6642,795,0,93007,95404,18203,15806,6393.0,-3174.0,2857.0,0.0,123.0,2413.0,125.0,8330.0,1246.0,0.0,-12.0,18.0,0.0,5392.0,6659.0,1001.0,-266.0,100,20.3,16.2,2.6,2.4,39.6,0.9,51.4,25.7,0.0,6.0,0.7,0.0,83.6,85.8,16.4,14.2,73,7.0,10.0,,,8.0,,17.0,23.0,0.0,4.0,,0.0,34.0,44.0,46.6,50.4,65.2,62.1,46.6,49.8,65.2,60.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.333449985418,SHORT,0.111800630418,SHORT,-0.883820796035,SHORT,2012-01-02,1802.8,1559.24,0.051095653779,1559.24,-262359.81,-0.00197868391589,0.332790193295,0.332790193295,1559.24,-226611.11,0.115078323085,0.266377128803,1559.24,-267145.29
290,290,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-03,03.01.2012,232741,CME,0,232,117247,19706,22635,2790,3090,44168,1049,64348,28079,0,6635,1521,0,97618,100242,19629,17005,6037.0,-2868.0,4601.0,-77.0,371.0,80.0,-1.0,7193.0,-491.0,0.0,-7.0,726.0,0.0,4611.0,4838.0,1426.0,1199.0,100,16.8,19.3,2.4,2.6,37.7,0.9,54.9,23.9,0.0,5.7,1.3,0.0,83.3,85.5,16.7,14.5,84,7.0,12.0,,,8.0,,22.0,25.0,0.0,,5.0,0.0,38.0,51.0,52.2,46.2,65.0,58.0,52.2,45.6,64.7,57.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.392406980644,SHORT,-0.0691764483597,LONG,-0.869228490414,SHORT,2012-01-09,1579.58,1319.46,0.058956995226,1319.46,-261040.35,0.00519231977246,0.394444483168,0.394444483168,1319.46,-225291.65,0.14056712005,0.243725511874,1319.46,-265825.83
291,291,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-10,10.01.2012,232741,CME,0,232,125914,14487,29190,3340,2934,43992,1060,78427,30002,0,1622,883,0,101870,108467,24044,17447,8667.0,-5219.0,6555.0,550.0,-156.0,-176.0,11.0,14079.0,1923.0,0.0,-5013.0,-638.0,0.0,4252.0,8225.0,4415.0,442.0,100,11.5,23.2,2.7,2.3,34.9,0.8,62.3,23.8,0.0,1.3,0.7,0.0,80.9,86.1,19.1,13.9,78,6.0,11.0,,,8.0,,23.0,23.0,0.0,,,0.0,37.0,46.0,55.2,43.4,64.3,54.7,55.2,42.4,63.3,53.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.44660561289,SHORT,-0.336630263068,LONG,-0.874952052167,SHORT,2012-01-16,1595.57,-11026.34,0.054198632246,-11026.34,-272066.69,-0.00336247096342,0.445103914485,0.445103914485,-11026.34,-236317.99,0.118957235189,0.220411399224,-11026.34,-276852.17
292,292,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-17,17.01.2012,232741,CME,0,232,135321,16755,36181,3334,2931,44101,1044,83279,33214,23,1622,881,11,108999,118789,26322,16532,9407.0,2268.0,6991.0,-6.0,-3.0,109.0,-16.0,4852.0,3212.0,23.0,0.0,-2.0,11.0,7129.0,10322.0,2278.0,-915.0,100,12.4,26.7,2.5,2.2,32.6,0.8,61.5,24.5,0.0,1.2,0.7,0.0,80.5,87.8,19.5,12.2,82,4.0,14.0,,,8.0,,27.0,22.0,,,,,40.0,48.0,55.7,42.9,64.3,54.5,55.7,41.9,63.4,53.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.429768312259,SHORT,-0.366971437207,LONG,-0.87536145603,SHORT,2012-01-23,1548.66,1331.32,-0.016837300631,1331.32,-270735.37,-0.00355281580902,0.428241424605,0.428241424605,1331.32,-234986.67,0.119700263609,0.18619312307,1331.32,-275520.85
293,293,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-24,24.01.2012,232741,CME,0,232,139724,10756,44789,3269,3418,43938,1062,92137,26502,386,492,2560,11,111531,122517,28193,17207,4403.0,-5999.0,8608.0,-65.0,487.0,-163.0,18.0,8858.0,-6712.0,363.0,-1130.0,1679.0,0.0,2532.0,3728.0,1871.0,675.0,100,7.7,32.1,2.3,2.4,31.4,0.8,65.9,19.0,0.3,0.4,1.8,0.0,79.8,87.7,20.2,12.3,88,,15.0,,,8.0,,34.0,19.0,,,4.0,,49.0,48.0,52.7,47.9,61.5,59.8,52.7,47.5,60.5,58.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.553232916663,SHORT,-0.612710414979,LONG,-0.855646591773,SHORT,2012-01-30,1759.03,1535.36,0.123464604404,1535.36,-269200.01,-0.00306566507244,0.551536889833,0.551536889833,1535.36,-233451.31,0.118359466535,0.282513579401,1535.36,-273985.49
294,294,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-31,31.01.2012,232741,CME,0,232,150115,13713,51273,3535,4985,42188,1020,96975,31534,498,980,1791,11,121717,131850,28398,18265,10391.0,2957.0,6484.0,266.0,1567.0,-1750.0,-42.0,4838.0,5032.0,112.0,488.0,-769.0,0.0,10186.0,9333.0,205.0,1058.0,100,9.1,34.2,2.4,3.3,28.1,0.7,64.6,21.0,0.3,0.7,1.2,0.0,81.1,87.8,18.9,12.2,93,5.0,14.0,5.0,5.0,7.0,,33.0,21.0,4.0,,4.0,,56.0,49.0,51.6,50.9,59.8,62.8,51.6,50.5,59.1,62.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.509232816379,SHORT,-0.57797063983,LONG,-0.788650287241,SHORT,2012-02-06,1698.4,1514.58,-0.044000100284,1514.58,-267685.43,0.000739450602275,0.509609368892,0.509609368892,1514.58,-231936.73,0.114078792791,0.286045604256,1514.58,-272470.91
295,295,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-07,07.02.2012,232741,CME,0,232,148879,12035,51969,3364,5559,41648,1037,93012,28811,489,490,3347,2,115988,130667,32891,18212,-1236.0,-1678.0,696.0,-171.0,574.0,-540.0,17.0,-3963.0,-2723.0,-9.0,-490.0,1556.0,-9.0,-5729.0,-1183.0,4493.0,-53.0,100,8.1,34.9,2.3,3.7,28.0,0.7,62.5,19.4,0.3,0.3,2.2,0.0,77.9,87.8,22.1,12.2,89,5.0,13.0,,6.0,7.0,,34.0,17.0,,,6.0,,53.0,45.0,47.1,52.4,55.3,64.4,47.1,52.0,54.7,63.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.527002290208,SHORT,-0.62392975439,LONG,-0.764484080751,SHORT,2012-02-13,1540.01,1370.32,0.017769473829,1370.32,-266315.11,-0.00650588617035,0.523573673296,0.523573673296,1370.32,-230566.41,0.14084524278,0.300934736938,1370.32,-271100.59
296,296,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-14,14.02.2012,232741,CME,0,232,151885,12642,53586,3359,6328,40378,744,93077,30451,719,1116,2449,2,117987,131688,33898,20197,3006.0,607.0,1617.0,-5.0,769.0,-1270.0,-293.0,65.0,1640.0,230.0,626.0,-898.0,0.0,1999.0,1021.0,1007.0,1985.0,100,8.3,35.3,2.2,4.2,26.6,0.5,61.3,20.0,0.5,0.7,1.6,0.0,77.7,86.7,22.3,13.3,90,6.0,13.0,4.0,7.0,7.0,,32.0,17.0,5.0,,5.0,,57.0,45.0,44.6,50.4,54.5,63.6,44.6,50.0,54.3,62.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.506978174989,SHORT,-0.618227939844,LONG,-0.729028390357,SHORT,2012-02-20,1519.43,1330.57,-0.020024115219,1330.57,-264984.54,0.00255576756872,0.508273893367,0.508273893367,1330.57,-229235.84,0.119254014347,0.298855687433,1330.57,-269770.02
297,297,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-21,21.02.2012,232741,CME,0,232,149840,12383,51119,3478,5967,40381,744,91311,29075,719,898,2752,6,115506,128274,34334,21566,-2045.0,-259.0,-2467.0,119.0,-361.0,3.0,0.0,-1766.0,-1376.0,0.0,-218.0,303.0,4.0,-2481.0,-3414.0,436.0,1369.0,100,8.3,34.1,2.3,4.0,26.9,0.5,60.9,19.4,0.5,0.6,1.8,0.0,77.1,85.6,22.9,14.4,92,5.0,13.0,4.0,6.0,8.0,,36.0,16.0,7.0,,5.0,,59.0,47.0,43.8,49.3,53.9,62.6,43.8,48.9,53.8,61.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.516970411842,SHORT,-0.609996535542,LONG,-0.742513161301,SHORT,2012-02-27,1434.86,1260.64,0.009992236853,1260.64,-263723.9,-0.000816565096836,0.516548271848,0.516548271848,1260.64,-227975.2,0.112739755549,0.162673708336,1260.64,-268509.38
298,298,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,232741,CME,0,232,161219,12441,57624,3273,5957,40323,744,102549,35367,793,958,3379,6,126721,141509,34498,19710,11379.0,58.0,6505.0,-205.0,-10.0,-58.0,0.0,11238.0,6292.0,74.0,60.0,627.0,0.0,11215.0,13235.0,164.0,-1856.0,100,7.7,35.7,2.0,3.7,25.0,0.5,63.6,21.9,0.5,0.6,2.1,0.0,78.6,87.8,21.4,12.2,99,5.0,14.0,5.0,6.0,9.0,,38.0,19.0,8.0,,5.0,,62.0,53.0,44.5,46.4,55.1,59.9,44.5,46.0,55.1,59.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.487122596363,SHORT,-0.644872618283,LONG,-0.742566983578,SHORT,2012-03-05,-473.47,1385.54,-0.029847815479,1385.54,-262338.36,0.00121762774597,0.487715730352,0.487715730352,1385.54,-226589.66,0.113537453236,0.121432004034,1385.54,-267123.84
299,299,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,232741,CME,0,232,164007,15603,40615,9702,5150,40565,741,95007,43298,3202,1829,3249,12,131246,141384,32761,22623,2788.0,3162.0,-17009.0,6429.0,-807.0,242.0,-3.0,-7542.0,7931.0,2409.0,871.0,-130.0,6.0,4525.0,-125.0,-1737.0,2913.0,100,9.5,24.8,5.9,3.1,24.7,0.5,57.9,26.4,2.0,1.1,2.0,0.0,80.0,86.2,20.0,13.8,102,6.0,15.0,11.0,6.0,9.0,,32.0,24.0,9.0,4.0,6.0,,63.0,62.0,43.9,44.5,56.2,57.7,43.2,40.2,54.5,53.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.37387657713,SHORT,-0.444910882635,LONG,-0.774691020453,SHORT,2012-03-12,1543.24,1320.38,-0.113246019233,1320.38,-261017.98,-0.000420864316385,0.37371922582,0.37371922582,1320.38,-225269.28,0.111534355584,0.292150610135,1320.38,-265803.46
300,300,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,232741,CME,0,232,200719,15988,45119,31580,3962,40647,737,100252,45001,15875,975,756,36,169405,179751,31314,20968,36712.0,385.0,4504.0,21878.0,-1188.0,82.0,-4.0,5245.0,1703.0,12673.0,-854.0,-2493.0,24.0,38159.0,38367.0,-1447.0,-1655.0,100,8.0,22.5,15.7,2.0,20.3,0.4,49.9,22.4,7.9,0.5,0.4,0.0,84.4,89.6,15.6,10.4,97,6.0,15.0,10.0,4.0,8.0,,37.0,22.0,10.0,,,,66.0,55.0,39.9,47.2,59.3,63.4,36.7,34.2,44.1,45.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.380377685831,SHORT,-0.476721161242,LONG,-0.822367683651,SHORT,2012-03-19,1308.94,1155.81,0.006501108701,1155.81,-259862.17,0.00169645500528,0.38102297946,0.38102297946,1155.81,-224113.47,0.114180412189,0.300137549587,1155.81,-264647.65
301,301,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,232741,CME,0,232,160387,26263,42592,479,4015,40536,737,97566,55235,175,1004,734,12,130251,140500,30136,19887,-40332.0,10275.0,-2527.0,-31101.0,53.0,-111.0,0.0,-2686.0,10234.0,-15700.0,29.0,-22.0,-24.0,-39154.0,-39251.0,-1178.0,-1081.0,100,16.4,26.6,0.3,2.5,25.3,0.5,60.8,34.4,0.1,0.6,0.5,0.0,81.2,87.6,18.8,12.4,90,5.0,12.0,4.0,4.0,8.0,,29.0,27.0,4.0,,,,49.0,52.0,53.3,49.3,63.0,63.1,53.3,48.9,63.0,62.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.277033527267,SHORT,-0.23715053373,LONG,-0.819757132275,SHORT,2012-03-26,827.76,1209.33,-0.103344158564,1209.33,-258652.84,0.00588576180423,0.27866408062,0.27866408062,1209.33,-222904.14,0.141040775828,0.30925618267,1209.33,-263438.32
302,302,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,232741,CME,0,232,147373,20145,37979,254,3903,40375,737,93022,47718,882,1046,708,12,120001,128665,27372,18708,-13014.0,-6118.0,-4613.0,-225.0,-112.0,-161.0,0.0,-4544.0,-7517.0,707.0,42.0,-26.0,0.0,-10250.0,-11835.0,-2764.0,-1179.0,100,13.7,25.8,0.2,2.6,27.4,0.5,63.1,32.4,0.6,0.7,0.5,0.0,81.4,87.3,18.6,12.7,86,8.0,10.0,5.0,4.0,8.0,,30.0,21.0,4.0,,,,52.0,46.0,55.0,50.5,63.3,65.5,55.0,50.0,63.3,65.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.321898536308,SHORT,-0.306826784117,LONG,-0.82370477438,SHORT,2012-04-02,1471.73,1298.35,0.044865009041,1298.35,-257354.49,-0.000705466172071,0.32167144778,0.32167144778,1298.35,-221605.79,0.112263548863,0.301322745713,1298.35,-262139.97
303,303,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,232741,CME,0,232,151825,33119,35523,328,3271,41374,851,84020,51935,1092,1516,696,12,124209,131811,27616,20014,4452.0,12974.0,-2456.0,74.0,-632.0,999.0,114.0,-9002.0,4217.0,210.0,470.0,-12.0,0.0,4208.0,3146.0,244.0,1306.0,100,21.8,23.4,0.2,2.2,27.3,0.6,55.3,34.2,0.7,1.0,0.5,0.0,81.8,86.8,18.2,13.2,88,6.0,10.0,4.0,,9.0,,28.0,26.0,4.0,4.0,,,48.0,51.0,58.8,47.2,65.8,61.9,58.8,46.8,65.6,61.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.235997204958,SHORT,-0.0350222895603,LONG,-0.853466233621,SHORT,2012-04-09,1408.96,1257.59,-0.08590133135,1257.59,-256096.9,0.00501189890243,0.237179999091,0.237179999091,1257.59,-220348.2,0.136061188209,0.279591390247,1257.59,-260882.38
304,304,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,232741,CME,0,232,154070,42402,31160,1173,2841,41856,858,77962,56100,236,978,720,0,126450,132103,27620,21967,2245.0,9283.0,-4363.0,845.0,-430.0,482.0,7.0,-6058.0,4165.0,-856.0,-538.0,24.0,-12.0,2241.0,292.0,4.0,1953.0,100,27.5,20.2,0.8,1.8,27.2,0.6,50.6,36.4,0.2,0.6,0.5,0.0,82.1,85.7,17.9,14.3,81,7.0,10.0,5.0,,10.0,,23.0,25.0,4.0,,,0.0,42.0,51.0,56.5,48.3,67.2,61.7,56.5,47.8,67.0,61.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.163073801674,SHORT,0.152823468639,SHORT,-0.87287737432,SHORT,2012-04-16,1372.97,1207.91,-0.072923403284,1207.91,-254888.99,-0.00306019078933,0.162574764728,0.162574764728,1207.91,-219140.29,0.115457420435,0.210787561298,1207.91,-259674.47
305,305,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,232741,CME,0,232,148796,32607,34039,1173,2640,42570,982,81975,49918,167,992,898,0,120536,129747,28260,19049,-5274.0,-9795.0,2879.0,0.0,-201.0,714.0,124.0,4013.0,-6182.0,-69.0,14.0,178.0,0.0,-5914.0,-2356.0,640.0,-2918.0,100,21.9,22.9,0.8,1.8,28.6,0.7,55.1,33.5,0.1,0.7,0.6,0.0,81.0,87.2,19.0,12.8,80,7.0,11.0,5.0,,10.0,,25.0,20.0,,,,0.0,44.0,46.0,53.8,49.7,65.0,64.0,53.8,49.3,64.8,63.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.243053080906,SHORT,-0.0214866608649,LONG,-0.883211678832,SHORT,2012-04-23,1348.5,1194.71,0.079979279232,1194.71,-253694.28,0.00401558720705,0.244029081748,0.244029081748,1194.71,-217945.58,0.128832424557,0.180938953452,1194.71,-258479.76
306,306,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,232741,CME,0,232,146739,36843,30853,1026,2638,42808,984,78241,49136,231,1618,630,72,121653,125740,25086,20999,-2057.0,4236.0,-3186.0,-147.0,-2.0,238.0,2.0,-3734.0,-782.0,64.0,626.0,-268.0,72.0,1117.0,-4007.0,-3174.0,1950.0,100,25.1,21.0,0.7,1.8,29.2,0.7,53.3,33.5,0.2,1.1,0.4,0.0,82.9,85.7,17.1,14.3,82,7.0,11.0,5.0,,10.0,,25.0,21.0,4.0,5.0,,,48.0,47.0,54.3,49.8,66.1,63.9,54.3,49.4,65.9,63.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.228494940217,SHORT,0.088483809974,SHORT,-0.883906174361,SHORT,2012-04-30,-10772.13,1009.99,-0.014558140689,1009.99,-252684.29,0.00295290630133,0.229169664366,0.229169664366,1009.99,-216935.59,0.124648131334,0.243729439426,1009.99,-257469.77
307,307,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,232741,CME,0,232,147749,25998,32554,1417,2875,42417,901,85821,48911,240,1098,2408,50,118400,128898,29349,18851,1010.0,-10845.0,1701.0,391.0,237.0,-391.0,-83.0,7580.0,-225.0,9.0,-520.0,1778.0,-22.0,-3253.0,3158.0,4263.0,-2148.0,100,17.6,22.0,1.0,1.9,28.7,0.6,58.1,33.1,0.2,0.7,1.6,0.0,80.1,87.2,19.9,12.8,79,8.0,9.0,7.0,,9.0,,26.0,18.0,5.0,,4.0,,50.0,45.0,51.6,50.3,63.8,65.5,51.6,49.8,63.4,65.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.273951251373,SHORT,-0.111968848203,LONG,-0.873046012541,SHORT,2012-05-07,-8434.8,1096.78,0.045456311156,1096.78,-251587.51,-0.00532740973054,0.272491800811,0.272491800811,1096.78,-215838.81,0.123347132024,0.231676635692,1096.78,-256372.99
308,308,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,232741,CME,0,232,152108,54157,21273,521,2183,42837,906,70182,60528,242,1995,1142,278,130464,127727,21644,24381,4359.0,28159.0,-11281.0,-896.0,-692.0,420.0,5.0,-15639.0,11617.0,2.0,897.0,-1266.0,228.0,12064.0,-1171.0,-7705.0,5530.0,100,35.6,14.0,0.3,1.4,28.2,0.6,46.1,39.8,0.2,1.3,0.8,0.2,85.8,84.0,14.2,16.0,84,11.0,8.0,7.0,,8.0,,23.0,24.0,4.0,5.0,,,47.0,52.0,51.4,47.9,66.5,61.4,51.4,47.5,66.3,60.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,0.0738581592839,SHORT,0.43595386451,SHORT,-0.903020879609,SHORT,2012-05-14,1731.04,1342.55,-0.200093092089,1342.55,-250244.96,-3.94478676528e-05,0.073855245737,0.073855245737,0.0,-215838.81,0.111653013374,0.382685917509,1342.55,-255030.44
309,309,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,232741,CME,0,232,144001,68956,16526,452,1935,43535,1162,50390,55604,170,2115,1382,6,125186,118837,18815,25164,-8107.0,14799.0,-4747.0,-69.0,-248.0,698.0,256.0,-19792.0,-4924.0,-72.0,120.0,240.0,-272.0,-5278.0,-8890.0,-2829.0,783.0,100,47.9,11.5,0.3,1.3,30.2,0.8,35.0,38.6,0.1,1.5,1.0,0.0,86.9,82.5,13.1,17.5,85,12.0,7.0,6.0,,9.0,,18.0,31.0,5.0,,4.0,,42.0,58.0,54.8,46.9,66.8,59.6,54.7,46.4,66.6,59.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.0491914636678,LONG,0.613345499637,SHORT,-0.914888937761,SHORT,2012-05-21,1891.96,1456.33,-0.123049622952,1891.96,-248353.0,-0.00327805622444,-0.0490302112841,-0.0490302112841,0.0,-215838.81,0.113574363172,0.387228790242,1891.96,-253138.48
310,310,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,232741,CME,0,232,139963,85293,11727,372,1659,45270,887,29340,52448,142,3277,1851,0,120970,112697,18993,27266,-4038.0,16337.0,-4799.0,-80.0,-276.0,1735.0,-275.0,-21050.0,-3156.0,-28.0,1162.0,469.0,-6.0,-4216.0,-6140.0,178.0,2102.0,100,60.9,8.4,0.3,1.2,32.3,0.6,21.0,37.5,0.1,2.3,1.3,0.0,86.4,80.5,13.6,19.5,83,14.0,4.0,4.0,,9.0,,13.0,36.0,6.0,,4.0,0.0,37.0,58.0,55.1,44.9,68.6,54.9,55.0,44.3,68.4,54.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.282535335257,LONG,0.758256029685,SHORT,-0.929297449338,SHORT,2012-05-28,1960.63,1611.62,-0.233343871589,1960.63,-246392.37,0.0102260219519,-0.285424547798,-0.285424547798,1960.63,-213878.18,0.183545535518,0.388878586122,1960.63,-251177.85
311,311,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,232741,CME,0,232,142616,106916,8967,292,1824,44995,887,14045,55860,484,3642,2063,0,128090,113548,14526,29068,2653.0,21623.0,-2760.0,-80.0,165.0,-275.0,0.0,-15295.0,3412.0,342.0,365.0,212.0,0.0,7120.0,851.0,-4467.0,1802.0,100,75.0,6.3,0.2,1.3,31.5,0.6,9.8,39.2,0.3,2.6,1.4,0.0,89.8,79.6,10.2,20.4,82,13.0,5.0,5.0,,9.0,,15.0,32.0,8.0,,5.0,0.0,40.0,57.0,61.1,42.1,70.7,52.6,60.9,41.6,70.6,52.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.598168943566,LONG,0.845240458048,SHORT,-0.922082915056,SHORT,2012-06-04,2196.48,-4087.45,-0.315633608309,2196.48,-244195.89,0.00482120228908,-0.601052837046,-0.601052837046,2196.48,-211681.7,0.146283926266,0.379290103644,2196.48,-248981.37
312,312,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,232741,CME,0,232,158833,122667,9393,698,2396,44816,894,10509,68429,4400,4216,2448,26,145806,131104,13027,27729,16217.0,15751.0,426.0,406.0,572.0,-179.0,7.0,-3536.0,12569.0,3916.0,574.0,385.0,26.0,17716.0,17556.0,-1499.0,-1339.0,100,77.2,5.9,0.4,1.5,28.2,0.6,6.6,43.1,2.8,2.7,1.5,0.0,91.8,82.5,8.2,17.5,90,13.0,5.0,5.0,,9.0,,17.0,37.0,12.0,,5.0,,45.0,66.0,64.0,41.8,72.9,54.4,63.8,39.5,72.7,51.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.733740403861,LONG,0.857746478873,SHORT,-0.898500381259,SHORT,2012-06-11,2251.35,-3134.79,-0.135571460295,2251.35,-241944.54,0.00890294504586,-0.740272854355,-0.740272854355,2251.35,-209430.35,0.20387871747,0.403797088085,2251.35,-246730.02
