,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
286,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2011-12-06,06.12.2011,043602,CBT,0,43,1406900,69121,111606,25343,537656,558414,188137,195448,83573,73906,42418,83130,1912,1133941,1126021,272959,280879,-149543.0,-12442.0,-36650.0,-14356.0,-36371.0,-1523.0,18348.0,-11654.0,-36753.0,-67811.0,-7642.0,7705.0,-665.0,-132593.0,-131705.0,-16950.0,-17838.0,100,4.9,7.9,1.8,38.2,39.7,13.4,13.9,5.9,5.3,3.0,5.9,0.1,80.6,80.0,19.4,20.0,217,14.0,24.0,23.0,35.0,49.0,50.0,46.0,30.0,28.0,5.0,14.0,7.0,158.0,163.0,23.7,21.2,33.3,29.8,22.0,14.9,30.0,22.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,111875,0.400955483637,SHORT,-42485,-0.235078322553,LONG,-20758,-0.0189385714416,SHORT
287,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2011-12-13,13.12.2011,043602,CBT,0,43,1452990,67286,124295,24259,592603,606088,173187,227416,116192,44054,32259,82163,1907,1162971,1172145,290019,280845,46090.0,-1835.0,12689.0,-1084.0,54947.0,47674.0,-14950.0,31968.0,32619.0,-29852.0,-10159.0,-967.0,-5.0,29030.0,46124.0,17060.0,-34.0,100,4.6,8.6,1.7,40.8,41.7,11.9,15.7,8.0,3.0,2.2,5.7,0.1,80.0,80.7,20.0,19.3,228,17.0,27.0,18.0,33.0,55.0,48.0,42.0,37.0,26.0,4.0,13.0,7.0,149.0,174.0,24.2,22.5,34.2,31.0,23.1,16.6,31.4,24.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,111224,0.323694442504,SHORT,-57009,-0.297571262286,LONG,-13485,-0.0112497716259,SHORT
288,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2011-12-20,20.12.2011,043602,CBT,0,43,1464761,71330,128630,14195,671334,602117,170836,214457,152703,26646,22131,84658,5573,1196502,1185358,268259,279403,11771.0,4044.0,4335.0,-10064.0,78731.0,-3971.0,-2351.0,-12959.0,36511.0,-17408.0,-10128.0,2495.0,3666.0,33531.0,13213.0,-21760.0,-1442.0,100,4.9,8.8,1.0,45.8,41.1,11.7,14.6,10.4,1.8,1.5,5.8,0.4,81.7,80.9,18.3,19.1,232,18.0,32.0,12.0,32.0,56.0,48.0,40.0,36.0,21.0,5.0,13.0,7.0,143.0,172.0,29.3,21.0,38.8,30.7,28.7,16.7,36.8,24.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,61754,0.168193703018,SHORT,-57300,-0.286557311462,LONG,69217,0.0543538777699,LONG
289,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2011-12-27,27.12.2011,043602,CBT,0,43,1475878,67569,141330,15406,676432,568143,168396,217792,184185,26276,40873,84391,1535,1214279,1189662,261599,286216,11117.0,-3761.0,12700.0,1211.0,5098.0,-33974.0,-2440.0,3335.0,31482.0,-370.0,18742.0,-267.0,-4038.0,17777.0,4304.0,-6660.0,6813.0,100,4.6,9.6,1.0,45.8,38.5,11.4,14.8,12.5,1.8,2.8,5.7,0.1,82.3,80.6,17.7,19.4,214,16.0,25.0,12.0,31.0,51.0,44.0,37.0,35.0,19.0,5.0,14.0,7.0,138.0,153.0,29.4,21.0,38.9,31.0,28.5,16.6,36.7,25.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,33607,0.0836042858173,SHORT,-73761,-0.353094078957,LONG,108289,0.0870088182713,LONG
290,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-01-03,03.01.2012,043602,CBT,0,43,1497556,62851,130086,18459,652757,597846,166405,255996,160004,36789,26593,93566,4800,1224650,1207955,272906,289601,21678.0,-4718.0,-11244.0,3053.0,-23675.0,29703.0,-1991.0,38204.0,-24181.0,10513.0,-14280.0,9175.0,3265.0,10371.0,18293.0,11307.0,3385.0,100,4.2,8.7,1.2,43.6,39.9,11.1,17.1,10.7,2.5,1.8,6.2,0.3,81.8,80.7,18.2,19.3,224,17.0,27.0,11.0,31.0,53.0,42.0,36.0,40.0,19.0,5.0,15.0,7.0,134.0,165.0,28.6,20.7,38.8,30.0,27.9,16.4,36.8,24.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,95992,0.23075,SHORT,-67235,-0.348481628718,LONG,54911,0.0439076189646,LONG
291,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-01-10,10.01.2012,043602,CBT,0,43,1578979,75473,132144,14162,686184,662452,146008,303802,161669,43306,28378,101635,4560,1301873,1265936,277106,313043,81423.0,12622.0,2058.0,-4297.0,33427.0,64606.0,-20397.0,47806.0,1665.0,6517.0,1785.0,8069.0,-240.0,77223.0,57981.0,4200.0,23442.0,100,4.8,8.4,0.9,43.5,42.0,9.2,19.2,10.2,2.7,1.8,6.4,0.3,82.5,80.2,17.5,19.8,251,20.0,32.0,16.0,31.0,55.0,42.0,47.0,43.0,29.0,7.0,16.0,4.0,159.0,183.0,30.8,22.1,39.9,29.8,30.3,18.0,38.9,25.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,142133,0.305353072479,SHORT,-56671,-0.272959343406,LONG,23732,0.0175970387859,LONG
292,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-01-17,17.01.2012,043602,CBT,0,43,1688393,79366,151478,17752,717743,719494,153202,293264,179099,46194,88408,85957,4437,1400366,1357613,288027,330780,109414.0,3893.0,19334.0,3590.0,31559.0,57042.0,7194.0,-10538.0,17430.0,2888.0,60030.0,-15678.0,-123.0,98493.0,91677.0,10921.0,17737.0,100,4.7,9.0,1.1,42.5,42.6,9.1,17.4,10.6,2.7,5.2,5.1,0.3,82.9,80.4,17.1,19.6,245,20.0,29.0,17.0,30.0,54.0,43.0,47.0,41.0,29.0,11.0,13.0,6.0,161.0,179.0,30.5,24.4,39.7,34.6,30.0,19.8,37.9,29.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,114165,0.241689124677,SHORT,-72112,-0.312384120878,LONG,-1751,-0.00121830985426,SHORT
293,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-01-24,24.01.2012,043602,CBT,0,43,1708405,143199,89758,19320,703647,810959,146896,336619,151021,41109,57093,94252,3870,1451753,1357185,256652,351220,20012.0,63833.0,-61720.0,1568.0,-14096.0,91465.0,-6306.0,43355.0,-28078.0,-5085.0,-31315.0,8295.0,-567.0,51387.0,-428.0,-31375.0,20440.0,100,8.4,5.3,1.1,41.2,47.5,8.6,19.7,8.8,2.4,3.3,5.5,0.2,85.0,79.4,15.0,20.6,251,29.0,22.0,14.0,29.0,56.0,43.0,47.0,42.0,34.0,9.0,17.0,6.0,164.0,184.0,30.6,26.8,38.9,33.7,30.1,23.5,37.7,30.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,185598,0.380604544336,SHORT,53441,0.22940285117,SHORT,-107312,-0.0708514293486,SHORT
294,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-01-31,31.01.2012,043602,CBT,0,43,1763911,117476,123452,30671,737053,756950,173334,313419,191175,48704,58718,100705,5517,1484892,1430508,279019,333403,55506.0,-25723.0,33694.0,11351.0,33406.0,-54009.0,26438.0,-23200.0,40154.0,7595.0,1625.0,6453.0,1647.0,33139.0,73323.0,22367.0,-17817.0,100,6.7,7.0,1.7,41.8,42.9,9.8,17.8,10.8,2.8,3.3,5.7,0.3,84.2,81.1,15.8,18.9,261,24.0,24.0,18.0,32.0,58.0,46.0,46.0,50.0,40.0,10.0,17.0,7.0,171.0,201.0,30.9,25.2,40.4,34.4,30.3,20.8,37.8,29.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,122244,0.242262095863,SHORT,-5976,-0.0248040908487,LONG,-19897,-0.0133179116776,SHORT
295,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-02-07,07.02.2012,043602,CBT,0,43,1792717,163654,113686,31223,719681,831827,144578,344408,148009,47238,55178,123282,7256,1513216,1447099,279501,345618,28806.0,46178.0,-9766.0,552.0,-17372.0,74877.0,-28756.0,30989.0,-43166.0,-1466.0,-3540.0,22577.0,1739.0,28324.0,16591.0,482.0,12215.0,100,9.1,6.3,1.7,40.1,46.4,8.1,19.2,8.3,2.6,3.1,6.9,0.4,84.4,80.7,15.6,19.3,257,28.0,27.0,18.0,25.0,59.0,44.0,36.0,54.0,41.0,8.0,20.0,5.0,168.0,197.0,31.0,26.9,40.5,33.3,30.4,23.7,39.0,29.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,196399,0.398846912272,SHORT,49968,0.180168745944,SHORT,-112146,-0.072281934737,SHORT
296,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-02-14,14.02.2012,043602,CBT,0,43,1803352,150883,123096,37258,725564,847904,146871,338616,153508,54445,51981,108182,7556,1513174,1478820,290178,324532,10635.0,-12771.0,9410.0,6035.0,5883.0,16077.0,2293.0,-5792.0,5499.0,7207.0,-3197.0,-15100.0,300.0,-42.0,31721.0,10677.0,-21086.0,100,8.4,6.8,2.1,40.2,47.0,8.1,18.8,8.5,3.0,2.9,6.0,0.4,83.9,82.0,16.1,18.0,262,31.0,25.0,22.0,25.0,61.0,45.0,42.0,50.0,40.0,7.0,21.0,6.0,172.0,203.0,30.4,27.8,39.8,35.4,29.8,24.3,38.0,31.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,185108,0.3761409726,SHORT,27787,0.101420181839,SHORT,-122340,-0.0777518195476,SHORT
297,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-02-21,21.02.2012,043602,CBT,0,43,1882600,177861,122329,46939,745939,913054,139022,379681,168354,56563,51505,106300,10342,1607852,1562903,274748,319697,79248.0,26978.0,-767.0,9681.0,20375.0,65150.0,-7849.0,41065.0,14846.0,2118.0,-476.0,-1882.0,2786.0,94678.0,84083.0,-15430.0,-4835.0,100,9.4,6.5,2.5,39.6,48.5,7.4,20.2,8.9,3.0,2.7,5.6,0.5,85.4,83.0,14.6,17.0,273,31.0,25.0,26.0,27.0,63.0,49.0,40.0,60.0,47.0,8.0,19.0,8.0,183.0,220.0,33.5,28.7,41.8,34.7,32.8,25.8,40.2,31.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,211327,0.385608583393,SHORT,55532,0.184989506646,SHORT,-167115,-0.10073279393,SHORT
298,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-02-28,28.02.2012,043602,CBT,0,43,1901149,98726,153516,73621,733794,840802,161358,395786,160181,46735,44706,78241,33937,1588663,1548391,312486,352758,18549.0,-79135.0,31187.0,26682.0,-12145.0,-72252.0,22336.0,16105.0,-8173.0,-9828.0,-6799.0,-28059.0,23595.0,-19189.0,-14512.0,37738.0,33061.0,100,5.2,8.1,3.9,38.6,44.2,8.5,20.8,8.4,2.5,2.4,4.1,1.8,83.6,81.4,16.4,18.6,259,23.0,29.0,27.0,25.0,61.0,49.0,45.0,52.0,38.0,7.0,17.0,8.0,172.0,209.0,31.4,28.3,40.3,35.2,31.0,24.5,38.5,31.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,235605,0.423775152122,SHORT,-54790,-0.217212042404,LONG,-107008,-0.0679590193294,SHORT
299,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-03-06,06.03.2012,043602,CBT,0,43,1858467,94007,157024,45867,726652,841411,144302,470543,174493,35154,50965,101786,10998,1578488,1511035,279979,347432,-42682.0,-4719.0,3508.0,-27754.0,-7142.0,609.0,-17056.0,74757.0,14312.0,-11581.0,6259.0,23545.0,-22939.0,-10175.0,-37356.0,-32507.0,-5326.0,100,5.1,8.4,2.5,39.1,45.3,7.8,25.3,9.4,1.9,2.7,5.5,0.6,84.9,81.3,15.1,18.7,271,23.0,28.0,21.0,28.0,65.0,47.0,45.0,56.0,30.0,7.0,19.0,4.0,163.0,210.0,33.6,28.1,43.2,35.1,33.2,25.0,41.9,31.7,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,296050,0.45896663132,SHORT,-63017,-0.251032740976,LONG,-114759,-0.0731851972784,SHORT
300,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-03-13,13.03.2012,043602,CBT,0,43,1795780,89741,165721,23649,713715,747745,169392,422914,221774,33087,54202,78239,13017,1519717,1452624,276063,343156,-62687.0,-4266.0,8697.0,-22218.0,-12937.0,-93666.0,25090.0,-47629.0,47281.0,-2067.0,3237.0,-23547.0,2019.0,-58771.0,-58411.0,-3916.0,-4276.0,100,5.0,9.2,1.3,39.7,41.6,9.4,23.6,12.3,1.8,3.0,4.4,0.7,84.6,80.9,15.4,19.1,281,21.0,33.0,14.0,29.0,63.0,50.0,49.0,58.0,31.0,10.0,18.0,4.0,168.0,212.0,35.0,25.7,43.3,33.4,34.4,21.8,41.4,29.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,201140,0.311995880178,SHORT,-75980,-0.297421925766,LONG,-34030,-0.0232849342438,SHORT
301,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-03-20,20.03.2012,043602,CBT,0,43,1786732,135864,120069,20124,645432,762561,177409,452911,225743,35363,73955,104326,8461,1549519,1454056,237213,332676,-9048.0,46123.0,-45652.0,-3525.0,-68283.0,14816.0,8017.0,29997.0,3969.0,2276.0,19753.0,26087.0,-4556.0,29802.0,1432.0,-38850.0,-10480.0,100,7.6,6.7,1.1,36.1,42.7,9.9,25.3,12.6,2.0,4.1,5.8,0.5,86.7,81.4,13.3,18.6,292,31.0,32.0,11.0,30.0,68.0,54.0,48.0,58.0,35.0,11.0,13.0,5.0,181.0,216.0,33.1,25.1,41.4,33.2,32.7,22.5,39.7,29.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,227168,0.334733162996,SHORT,15795,0.0617153708197,SHORT,-117129,-0.0831886238071,SHORT
302,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-03-27,27.03.2012,043602,CBT,0,43,1757545,114081,139587,22490,659839,712288,187614,403015,223836,38473,81140,75433,7414,1514066,1407135,243479,350410,-29187.0,-21783.0,19518.0,2366.0,14407.0,-50273.0,10205.0,-49896.0,-1907.0,3110.0,7185.0,-28893.0,-1047.0,-35453.0,-46921.0,6266.0,17734.0,100,6.5,7.9,1.3,37.5,40.5,10.7,22.9,12.7,2.2,4.6,4.3,0.4,86.1,80.1,13.9,19.9,284,26.0,32.0,16.0,30.0,67.0,50.0,38.0,66.0,31.0,11.0,14.0,4.0,166.0,219.0,32.8,22.3,41.6,28.7,32.3,19.2,39.6,25.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,179179,0.28583985668,SHORT,-25506,-0.100548748758,LONG,-52449,-0.0382245958282,SHORT
303,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-04-03,03.04.2012,043602,CBT,0,43,1735420,112309,153987,21186,611900,628022,238258,346652,214010,39044,105464,79543,14528,1489341,1388578,246079,346842,-22125.0,-1772.0,14400.0,-1304.0,-47939.0,-84266.0,50644.0,-56363.0,-9826.0,571.0,24324.0,4110.0,7114.0,-24725.0,-18557.0,2600.0,-3568.0,100,6.5,8.9,1.2,35.3,36.2,13.7,20.0,12.3,2.2,6.1,4.6,0.8,85.8,80.0,14.2,20.0,284,24.0,35.0,15.0,29.0,63.0,49.0,34.0,68.0,34.0,13.0,18.0,8.0,160.0,230.0,32.3,19.1,41.6,26.2,30.5,15.4,37.3,20.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,132642,0.236581041697,SHORT,-41678,-0.156510048968,LONG,-16122,-0.0130024307981,SHORT
304,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-04-10,10.04.2012,043602,CBT,0,43,1773855,82163,179856,28888,654753,591879,223550,362539,276398,44034,99458,79331,12769,1508154,1436705,265701,337150,38435.0,-30146.0,25869.0,7702.0,42853.0,-36143.0,-14708.0,15887.0,62388.0,4990.0,-6006.0,-212.0,-1759.0,18813.0,48127.0,19622.0,-9692.0,100,4.6,10.1,1.6,36.9,33.4,12.6,20.4,15.6,2.5,5.6,4.5,0.7,85.0,81.0,15.0,19.0,279,23.0,44.0,17.0,30.0,58.0,47.0,35.0,60.0,34.0,10.0,19.0,8.0,158.0,227.0,31.2,16.5,41.1,23.6,29.1,13.2,37.9,18.4,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,86141,0.134819238829,SHORT,-97693,-0.372847007278,LONG,62874,0.0504350923127,LONG
305,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-04-17,17.04.2012,043602,CBT,0,43,1813480,115090,175886,31583,694797,572792,222318,358049,341309,36056,74432,91233,10973,1543298,1482150,270182,331330,39625.0,32927.0,-3970.0,2695.0,40044.0,-19087.0,-1232.0,-4490.0,64911.0,-7978.0,-25026.0,11902.0,-1796.0,35144.0,45445.0,4481.0,-5820.0,100,6.3,9.7,1.7,38.3,31.6,12.3,19.7,18.8,2.0,4.1,5.0,0.6,85.1,81.7,14.9,18.3,294,25.0,38.0,19.0,32.0,60.0,49.0,38.0,69.0,38.0,10.0,22.0,7.0,172.0,235.0,30.3,16.2,40.5,23.2,28.2,12.9,37.3,18.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,16740,0.0239362386646,SHORT,-60796,-0.208938194215,LONG,122005,0.0962496518982,LONG
306,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-04-24,24.04.2012,043602,CBT,0,43,1819927,94981,240237,29642,654491,528568,211912,372208,284106,35749,124426,120173,21191,1544600,1471578,275327,348349,6447.0,-20109.0,64351.0,-1941.0,-40306.0,-44224.0,-10406.0,14159.0,-57203.0,-307.0,49994.0,28940.0,10218.0,1302.0,-10572.0,5145.0,17019.0,100,5.2,13.2,1.6,36.0,29.0,11.6,20.5,15.6,2.0,6.8,6.6,1.2,84.9,80.9,15.1,19.1,285,20.0,44.0,18.0,32.0,58.0,48.0,40.0,61.0,37.0,10.0,20.0,8.0,162.0,234.0,32.0,15.0,42.1,22.8,29.6,11.7,39.6,18.1,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,88102,0.134237575307,SHORT,-145256,-0.433318019915,LONG,125923,0.106438478554,LONG
307,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-05-01,01.05.2012,043602,CBT,0,43,1832781,129249,243532,42375,614943,512056,233449,350840,292430,38549,125776,125623,24985,1560166,1512999,272615,319782,12854.0,34268.0,3295.0,12733.0,-39548.0,-16512.0,21537.0,-21368.0,8324.0,2800.0,1350.0,5450.0,3794.0,15566.0,41421.0,-2712.0,-28567.0,100,7.1,13.3,2.3,33.6,27.9,12.7,19.1,16.0,2.1,6.9,6.9,1.4,85.1,82.6,14.9,17.4,303,18.0,52.0,19.0,33.0,59.0,50.0,41.0,69.0,41.0,9.0,22.0,10.0,172.0,251.0,29.5,16.5,39.6,23.7,27.4,13.1,36.6,19.0,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,58410,0.09080168514,SHORT,-114283,-0.306568736068,LONG,102887,0.0912928937825,LONG
308,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-05-08,08.05.2012,043602,CBT,0,43,1884542,113279,232717,41699,676782,502661,224567,369102,344651,42929,113908,139619,20359,1602625,1549202,281917,335340,51761.0,-15970.0,-10815.0,-676.0,61839.0,-9395.0,-8882.0,18262.0,52221.0,4380.0,-11868.0,13996.0,-4626.0,42459.0,36203.0,9302.0,15558.0,100,6.0,12.3,2.2,35.9,26.7,11.9,19.6,18.3,2.3,6.0,7.4,1.1,85.0,82.2,15.0,17.8,300,22.0,48.0,18.0,32.0,56.0,49.0,42.0,70.0,38.0,11.0,19.0,9.0,170.0,244.0,28.1,18.4,38.0,25.5,26.0,15.4,34.4,21.5,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,24451,0.0342569488324,SHORT,-119438,-0.345200522549,LONG,174121,0.147629855788,LONG
309,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-05-15,15.05.2012,043602,CBT,0,43,1906411,129093,196364,58376,685736,526811,218977,326250,387197,56095,106061,135504,18980,1599568,1598304,306843,308107,21869.0,15814.0,-36353.0,16677.0,8954.0,24150.0,-5590.0,-42852.0,42546.0,13166.0,-7847.0,-4115.0,-1379.0,-3057.0,49102.0,24926.0,-27233.0,100,6.8,10.3,3.1,36.0,27.6,11.5,17.1,20.3,2.9,5.6,7.1,1.0,83.9,83.8,16.1,16.2,303,26.0,46.0,20.0,27.0,59.0,51.0,42.0,70.0,41.0,11.0,22.0,7.0,178.0,244.0,29.8,18.8,39.4,25.7,26.6,16.1,35.1,21.9,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-60947,-0.0854261073352,LONG,-67271,-0.206697044464,LONG,158925,0.13106708441,LONG
310,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-05-22,22.05.2012,043602,CBT,0,43,2010955,112264,231570,99164,766191,559611,211758,331373,379068,82748,100884,118579,21565,1725947,1704063,285008,306892,104544.0,-16829.0,35206.0,40788.0,80455.0,32800.0,-7219.0,5123.0,-8129.0,26653.0,-5177.0,-16925.0,2585.0,126379.0,105759.0,-21835.0,-1215.0,100,5.6,11.5,4.9,38.1,27.8,10.5,16.5,18.9,4.1,5.0,5.9,1.1,85.8,84.7,14.2,15.3,303,28.0,46.0,31.0,25.0,59.0,47.0,42.0,70.0,38.0,11.0,22.0,8.0,182.0,245.0,32.1,19.8,42.5,26.4,28.6,17.1,38.0,22.3,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-47695,-0.0671343573921,LONG,-119306,-0.346987208944,LONG,206580,0.155815121715,LONG
311,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-05-29,29.05.2012,043602,CBT,0,43,2147766,79460,219477,112252,836218,558945,192469,295875,389708,149766,104521,135532,52304,1822865,1810453,324901,337313,136811.0,-32804.0,-12093.0,13088.0,70027.0,-666.0,-19289.0,-35498.0,10640.0,67018.0,3637.0,16953.0,30739.0,96918.0,106390.0,39893.0,30421.0,100,3.7,10.2,5.2,38.9,26.0,9.0,13.8,18.1,7.0,4.9,6.3,2.4,84.9,84.3,15.1,15.7,262,15.0,38.0,25.0,24.0,55.0,45.0,42.0,58.0,38.0,7.0,23.0,6.0,157.0,219.0,31.8,20.0,40.7,27.8,29.4,16.9,37.8,22.6,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-93833,-0.136865995802,LONG,-140017,-0.468382970325,LONG,277273,0.198738785361,LONG
312,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2012-06-05,05.06.2012,043602,CBT,0,43,1875549,107796,210831,46886,761076,577289,168479,334546,398720,48631,88474,107816,20737,1576625,1579389,298924,296160,-272217.0,28336.0,-8646.0,-65366.0,-75142.0,18344.0,-23990.0,38671.0,9012.0,-101135.0,-16047.0,-27716.0,-31567.0,-246240.0,-231064.0,-25977.0,-41153.0,100,5.7,11.2,2.5,40.6,30.8,9.0,17.8,21.3,2.6,4.7,5.7,1.1,84.1,84.2,15.9,15.8,263,20.0,35.0,17.0,25.0,55.0,48.0,38.0,64.0,33.0,7.0,19.0,6.0,152.0,215.0,34.3,20.1,45.2,27.5,31.5,17.9,42.1,24.2,"(CONTRACTS OF $100,000 FACE VALUE)",F30,FutOnly,-64174,-0.0875180357469,LONG,-103035,-0.323371842311,LONG,183787,0.137322030986,LONG
