,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1
483,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-15,15.09.2015,096742,CME ,0,96,145704,57707,3100,0,11238,74071,1002,52745,24957,1378,3091,12573,24,127185,117105,18519,28599,-41290.0,-26600.0,-5396.0,-4736.0,-577.0,-1167.0,-185.0,-977.0,-14489.0,-8431.0,931.0,-2981.0,0.0,-40575.0,-37385.0,-715.0,-3905.0,100,39.6,2.1,0.0,7.7,50.8,0.7,36.2,17.1,0.9,2.1,8.6,0.0,87.3,80.4,12.7,19.6,99,6.0,4.0,0.0,5.0,21.0,6.0,28.0,24.0,6.0,5.0,6.0,,50.0,62.0,52.6,34.4,64.2,46.9,52.6,34.3,64.1,46.4,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.357622712414,SHORT,0.898038054829,SHORT,-0.736534246094,SHORT
484,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-22,22.09.2015,096742,CME ,0,96,146573,56086,8555,80,16204,73813,1007,49230,24230,1368,2938,11587,24,126937,120664,19636,25909,869.0,-1621.0,5455.0,80.0,4966.0,-258.0,5.0,-3515.0,-727.0,-10.0,-153.0,-986.0,0.0,-248.0,3559.0,1117.0,-2690.0,100,38.3,5.8,0.1,11.1,50.4,0.7,33.6,16.5,0.9,2.0,7.9,0.0,86.6,82.3,13.4,17.7,94,4.0,6.0,,5.0,21.0,5.0,26.0,24.0,7.0,4.0,4.0,,45.0,63.0,55.1,34.0,66.1,48.2,55.1,33.8,66.0,48.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.340321263273,SHORT,0.735307312696,SHORT,-0.639979115056,SHORT
485,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-09-29,29.09.2015,096742,CME ,0,96,155821,59425,1754,4,16820,79711,889,52063,27383,2194,2722,12815,0,134117,124750,21704,31071,9248.0,3339.0,-6801.0,-76.0,616.0,5898.0,-118.0,2833.0,3153.0,826.0,-216.0,1228.0,-24.0,7180.0,4086.0,2068.0,5162.0,100,38.1,1.1,0.0,10.8,51.2,0.6,33.4,17.6,1.4,1.7,8.2,0.0,86.1,80.1,13.9,19.9,99,9.0,,,4.0,22.0,5.0,27.0,24.0,8.0,4.0,6.0,0.0,52.0,61.0,51.7,32.2,62.1,45.0,51.7,32.1,62.1,44.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.310651259975,SHORT,0.942660063094,SHORT,-0.651510913593,SHORT
486,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-06,06.10.2015,096742,CME ,0,96,160373,71364,1652,0,13652,76559,894,49809,32762,2863,2157,11654,65,140804,126449,19569,33924,4552.0,11939.0,-102.0,-4.0,-3168.0,-3152.0,5.0,-2254.0,5379.0,669.0,-565.0,-1161.0,65.0,6687.0,1699.0,-2135.0,2853.0,100,44.5,1.0,0.0,8.5,47.7,0.6,31.1,20.4,1.8,1.3,7.3,0.0,87.8,78.8,12.2,21.2,100,10.0,,0.0,5.0,21.0,5.0,27.0,25.0,9.0,4.0,5.0,,55.0,60.0,50.6,31.5,62.7,43.6,50.6,31.3,62.7,43.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.206452628647,SHORT,0.954749643914,SHORT,-0.697331810976,SHORT
487,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-13,13.10.2015,096742,CME ,0,96,152164,64563,2184,404,18879,68286,1046,41766,31295,1660,3966,12417,227,132511,117519,19653,34645,-8209.0,-6801.0,532.0,404.0,5227.0,-8273.0,152.0,-8043.0,-1467.0,-1203.0,1809.0,763.0,162.0,-8293.0,-8930.0,84.0,721.0,100,42.4,1.4,0.3,12.4,44.9,0.7,27.4,20.6,1.1,2.6,8.2,0.1,87.1,77.2,12.9,22.8,99,10.0,4.0,,4.0,20.0,5.0,24.0,26.0,9.0,5.0,6.0,,50.0,65.0,54.7,30.8,64.8,43.2,54.7,30.7,64.8,42.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.143318596789,SHORT,0.934558856578,SHORT,-0.566821545345,SHORT
488,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-20,20.10.2015,096742,CME ,0,96,158043,54755,21357,195,23680,67646,1042,49943,26041,1319,6351,12493,278,137563,130371,20480,27672,5879.0,-9808.0,19173.0,-209.0,4801.0,-640.0,-4.0,8177.0,-5254.0,-341.0,2385.0,76.0,51.0,5052.0,12852.0,827.0,-6973.0,100,34.6,13.5,0.1,15.0,42.8,0.7,31.6,16.5,0.8,4.0,7.9,0.2,87.0,82.5,13.0,17.5,96,7.0,7.0,,6.0,17.0,6.0,25.0,23.0,11.0,6.0,5.0,,53.0,63.0,54.5,35.1,64.3,49.1,54.5,34.9,64.3,49.0,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.314566224468,SHORT,0.438800714736,SHORT,-0.481418216061,SHORT
489,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-10-27,27.10.2015,096742,CME ,0,96,153453,56443,18169,248,20112,66598,1372,50409,21949,2346,3506,11925,227,134663,122834,18790,30619,-4590.0,1688.0,-3188.0,53.0,-3568.0,-1048.0,330.0,466.0,-4092.0,1027.0,-2845.0,-568.0,-51.0,-2900.0,-7537.0,-1690.0,2947.0,100,36.8,11.8,0.2,13.1,43.4,0.9,32.8,14.3,1.5,2.3,7.8,0.1,87.8,80.0,12.2,20.0,95,7.0,6.0,,4.0,19.0,6.0,27.0,22.0,14.0,5.0,5.0,,55.0,64.0,55.0,35.4,65.5,47.8,55.0,35.3,65.4,47.6,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.393322092927,SHORT,0.512973784378,SHORT,-0.536108868643,SHORT
490,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-03,03.11.2015,096742,CME ,0,96,151194,57772,16588,513,15196,64969,1382,47850,25304,2633,5510,11549,310,131166,123248,20028,27946,-2259.0,1329.0,-1581.0,265.0,-4916.0,-1629.0,10.0,-2559.0,3355.0,287.0,2004.0,-376.0,83.0,-3497.0,414.0,1238.0,-2673.0,100,38.2,11.0,0.3,10.1,43.0,0.9,31.6,16.7,1.7,3.6,7.6,0.2,86.8,81.5,13.2,18.5,98,7.0,6.0,,6.0,17.0,5.0,28.0,24.0,16.0,6.0,4.0,,61.0,63.0,52.9,35.3,61.7,47.8,52.9,35.2,61.7,47.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.308199141537,SHORT,0.553846153846,SHORT,-0.620881931017,SHORT
491,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-10,10.11.2015,096742,CME ,0,96,172346,77347,4499,3676,8670,64365,1434,48177,41212,4350,9848,12835,233,153735,132604,18611,39742,21152.0,19575.0,-12089.0,3163.0,-6526.0,-604.0,52.0,327.0,15908.0,1717.0,4338.0,1286.0,-77.0,22569.0,9356.0,-1417.0,11796.0,100,44.9,2.6,2.1,5.0,37.3,0.8,28.0,23.9,2.5,5.7,7.4,0.1,89.2,76.9,10.8,23.1,105,10.0,5.0,4.0,5.0,19.0,5.0,22.0,33.0,17.0,5.0,6.0,,59.0,74.0,50.4,27.7,60.3,37.5,50.3,26.9,60.2,36.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0779178646142,SHORT,0.890061823424,SHORT,-0.76257958513,SHORT
492,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-17,17.11.2015,096742,CME ,0,96,175254,83548,5236,3918,5228,69285,1273,49154,40977,4531,10215,12675,233,158100,138128,17154,37126,2908.0,6201.0,737.0,242.0,-3442.0,4920.0,-161.0,977.0,-235.0,181.0,367.0,-160.0,0.0,4365.0,5524.0,-1457.0,-2616.0,100,47.7,3.0,2.2,3.0,39.5,0.7,28.0,23.4,2.6,5.8,7.2,0.1,90.2,78.8,9.8,21.2,108,10.0,6.0,4.0,4.0,19.0,5.0,26.0,32.0,12.0,4.0,7.0,,58.0,73.0,53.5,26.3,62.7,36.1,53.3,26.2,62.5,35.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0907235024575,SHORT,0.882050819968,SHORT,-0.859675492867,SHORT
493,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-11-24,24.11.2015,096742,CME ,0,96,172390,83571,6271,3818,4708,62529,2064,45642,41308,5711,9255,13945,233,155002,135879,17388,36511,-2864.0,23.0,1035.0,-100.0,-520.0,-6756.0,791.0,-3512.0,331.0,1180.0,-960.0,1270.0,0.0,-3098.0,-2249.0,234.0,-615.0,100,48.5,3.6,2.2,2.7,36.3,1.2,26.5,24.0,3.3,5.4,8.1,0.1,89.9,78.8,10.1,21.2,111,12.0,5.0,,,19.0,6.0,24.0,37.0,15.0,4.0,7.0,,57.0,80.0,52.2,26.0,62.1,34.3,52.0,25.8,61.7,34.1,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0498447383554,SHORT,0.860399367779,SHORT,-0.859958058807,SHORT
494,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-01,01.12.2015,096742,CME ,0,96,187628,91853,7578,4342,5102,60565,2483,50925,53629,6327,9374,14700,233,170639,149857,16989,37771,15238.0,8282.0,1307.0,524.0,394.0,-1964.0,419.0,5283.0,12321.0,616.0,119.0,755.0,0.0,15637.0,13978.0,-399.0,1260.0,100,49.0,4.0,2.3,2.7,32.3,1.3,27.1,28.6,3.4,5.0,7.8,0.1,90.9,79.9,9.1,20.1,114,12.0,5.0,4.0,4.0,19.0,6.0,25.0,38.0,16.0,4.0,7.0,,62.0,80.0,48.6,27.8,60.7,36.6,48.6,27.2,60.6,35.8,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.0258622338696,LONG,0.847572688598,SHORT,-0.844609925838,SHORT
495,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-08,08.12.2015,096742,CME ,0,96,200245,90930,7169,10428,10064,60904,1902,45881,59125,10204,14535,13524,233,184177,163489,16068,36756,12617.0,-923.0,-409.0,6086.0,4962.0,339.0,-581.0,-5044.0,5496.0,3877.0,5161.0,-1176.0,0.0,13538.0,13632.0,-921.0,-1015.0,100,45.4,3.6,5.2,5.0,30.4,0.9,22.9,29.5,5.1,7.3,6.8,0.1,92.0,81.6,8.0,18.4,115,8.0,8.0,6.0,4.0,20.0,6.0,25.0,38.0,21.0,5.0,7.0,,61.0,89.0,44.5,27.9,59.0,37.8,44.5,27.3,58.0,35.9,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.126126126126,LONG,0.853841527437,SHORT,-0.716379213166,SHORT
496,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-15,15.12.2015,096742,CME ,0,96,165845,87454,2958,528,10274,67324,1403,47586,46457,1991,852,12340,4,150092,133005,15753,32840,-34400.0,-3476.0,-4211.0,-9900.0,210.0,6420.0,-499.0,1705.0,-12668.0,-8213.0,-13683.0,-1184.0,-229.0,-34085.0,-30484.0,-315.0,-3916.0,100,52.7,1.8,0.3,6.2,40.6,0.8,28.7,28.0,1.2,0.5,7.4,0.0,90.5,80.2,9.5,19.8,97,8.0,7.0,,4.0,19.0,6.0,22.0,31.0,8.0,,5.0,,44.0,70.0,55.5,32.8,69.7,43.3,55.5,32.1,69.7,42.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,0.0120051465819,SHORT,0.934566208025,SHORT,-0.735199360808,SHORT
497,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-22,22.12.2015,096742,CME ,0,96,194313,111498,2095,530,6953,69851,1397,52889,59818,2574,1812,18377,145,177798,154787,16515,39526,28468.0,24044.0,-863.0,2.0,-3321.0,2527.0,-6.0,5303.0,13361.0,583.0,960.0,6037.0,141.0,27706.0,21782.0,762.0,6686.0,100,57.4,1.1,0.3,3.6,35.9,0.7,27.2,30.8,1.3,0.9,9.5,0.1,91.5,79.7,8.5,20.3,106,12.0,4.0,,,20.0,6.0,25.0,31.0,11.0,,8.0,,52.0,75.0,56.4,30.4,68.9,39.2,56.4,29.8,68.9,38.5,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.0614779916066,LONG,0.963113924274,SHORT,-0.818941721785,SHORT
498,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2015-12-29,29.12.2015,096742,CME ,0,96,204038,119550,2498,528,7590,68400,1566,51124,68571,3011,2702,19708,145,186216,164427,17822,39611,9725.0,8052.0,403.0,-2.0,637.0,-1451.0,169.0,-1765.0,8753.0,437.0,890.0,1331.0,0.0,8418.0,9640.0,1307.0,85.0,100,58.6,1.2,0.3,3.7,33.5,0.8,25.1,33.6,1.5,1.3,9.7,0.1,91.3,80.6,8.7,19.4,104,11.0,5.0,,,20.0,6.0,21.0,33.0,10.0,,8.0,,48.0,75.0,56.0,32.3,68.9,41.0,56.0,31.7,68.8,40.3,"(CONTRACTS OF GBP 62,500)",F10,FutOnly,-0.145762145453,LONG,0.959065285789,SHORT,-0.800236873273,SHORT
499,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-05,1.5.2016,096742,CME ,0,96,221993,135234,2742,535,9361,73806,1348,51433,81273,2958,4353,18655,198,205420,181515,16573,40478,17955.0,15684.0,244.0,7.0,1771.0,5406.0,-218.0,309.0,12702.0,-53.0,1651.0,-1053.0,53.0,19204.0,17088.0,-1249.0,867.0,100,60.9,1.2,0.2,4.2,33.2,0.6,23.2,36.6,1.3,2.0,8.4,0.1,92.5,81.8,7.5,18.2,107,10.0,5.0,,,21.0,,,,,,,,,,,,,,,,,,,,,-0.224857956686,LONG,0.96025395721,SHORT,-0.774886673801,SHORT
500,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-12,1.12.2016,096742,CME ,0,96,238868,161748,3880,48,4970,76185,1453,45591,89200,5078,1598,16347,175,220661,192366,18207,46502,16875.0,26514.0,1138.0,-487.0,-4391.0,2379.0,105.0,-5842.0,7927.0,2120.0,-2755.0,-2308.0,-23.0,15241.0,10851.0,1634.0,6024.0,100,67.7,1.6,0.0,2.1,31.9,0.6,19.1,37.3,2.1,0.7,6.8,0.1,92.4,80.5,7.6,19.5,108,10.0,6.0,,4.0,21.0,,,,,,,,,,,,,,,,,,,,,-0.323530502778,LONG,0.953148018451,SHORT,-0.877518329123,SHORT
501,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-19,1.19.2016,096742,CME ,0,96,259589,177700,3922,53,5172,79746,1437,48193,103655,6824,1987,19513,231,241597,215381,17992,44208,20721.0,15952.0,42.0,5.0,202.0,3561.0,-16.0,2602.0,14455.0,1746.0,389.0,3166.0,56.0,20936.0,23015.0,-215.0,-2294.0,100,68.5,1.5,0.0,2.0,30.7,0.6,18.6,39.9,2.6,0.8,7.5,0.1,93.1,83.0,6.9,17.0,120,11.0,5.0,,,23.0,,,,,,,,,,,,,,,,,,,,,-0.365246825773,LONG,0.9568113995,SHORT,-0.878188369957,SHORT
502,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-01-26,1.26.2016,096742,CME ,0,96,272798,194292,4719,188,3375,90993,1815,44889,106570,7539,1942,17456,205,254245,229485,18553,43313,13209.0,16592.0,797.0,135.0,-1797.0,11247.0,378.0,-3304.0,2915.0,715.0,-45.0,-2057.0,-26.0,12648.0,14104.0,561.0,-895.0,100,71.2,1.7,0.1,1.2,33.4,0.7,16.5,39.1,2.8,0.7,6.4,0.1,93.2,84.1,6.8,15.9,115,10.0,7.0,,,24.0,,,,,,,,,,,,,,,,,,,,,-0.407245525192,LONG,0.952575485777,SHORT,-0.928471515768,SHORT
503,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-02,2.2.2016,096742,CME ,0,96,270680,196739,4626,197,3422,83133,1328,41567,113141,8819,1969,16069,243,254284,227556,16396,43124,-2118.0,2447.0,-93.0,9.0,47.0,-7860.0,-487.0,-3322.0,6571.0,1280.0,27.0,-1387.0,38.0,39.0,-1929.0,-2157.0,-189.0,100,72.7,1.7,0.1,1.3,30.7,0.5,15.4,41.8,3.3,0.7,5.9,0.1,93.9,84.1,6.1,15.9,118,12.0,7.0,4.0,,24.0,,,,,,,,,,,,,,,,,,,,,-0.462639294671,LONG,0.954053584287,SHORT,-0.920928889146,SHORT
504,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-09,2.9.2016,096742,CME ,0,96,255866,185560,4456,631,3249,89482,1218,40093,105342,6190,2749,13962,331,240021,221612,15845,34254,-14814.0,-11179.0,-170.0,434.0,-173.0,6349.0,-110.0,-1474.0,-7799.0,-2629.0,780.0,-2107.0,88.0,-14263.0,-5944.0,-551.0,-8870.0,100,72.5,1.7,0.2,1.3,35.0,0.5,15.7,41.2,2.4,1.1,5.5,0.1,93.8,86.6,6.2,13.4,110,11.0,7.0,,,26.0,,,,,,,,,,,,,,,,,,,,,-0.448647161962,LONG,0.953098686426,SHORT,-0.929926346098,SHORT
505,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-16,2.16.2016,096742,CME ,0,96,260649,184281,4462,614,3586,91957,1353,46047,104980,6869,2541,13752,289,245580,224276,15069,36373,4783.0,-1279.0,6.0,-17.0,337.0,2475.0,135.0,5954.0,-362.0,679.0,-208.0,-210.0,-42.0,5559.0,2664.0,-776.0,2119.0,100,70.7,1.7,0.2,1.4,35.3,0.5,17.7,40.3,2.6,1.0,5.3,0.1,94.2,86.0,5.8,14.0,112,11.0,7.0,,,25.0,,,,,,,,,,,,,,,,,,,,,-0.39021499467,LONG,0.952718776325,SHORT,-0.924934322766,SHORT
506,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-02-23,2.23.2016,096742,CME ,0,96,257214,178814,3551,970,2847,86310,1372,45264,103280,7341,2426,16490,200,239234,219514,17980,37700,-3435.0,-5467.0,-911.0,356.0,-739.0,-5647.0,19.0,-783.0,-1700.0,472.0,-115.0,2738.0,-89.0,-6346.0,-4762.0,2911.0,1327.0,100,69.5,1.4,0.4,1.1,33.6,0.5,17.6,40.2,2.9,0.9,6.4,0.1,93.0,85.3,7.0,14.7,110,12.0,5.0,4.0,,26.0,,,,,,,,,,,,,,,,,,,,,-0.390564411891,LONG,0.961056123708,SHORT,-0.936135132407,SHORT
507,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-01,3.1.2016,096742,CME ,0,96,275825,196948,3526,1006,2770,89313,1549,47707,114471,7435,804,17913,91,258310,235304,17515,40521,18611.0,18134.0,-25.0,36.0,-77.0,3003.0,177.0,2443.0,11191.0,94.0,-1622.0,1423.0,-109.0,19076.0,15790.0,-465.0,2821.0,100,71.4,1.3,0.4,1.0,32.4,0.6,17.3,41.5,2.7,0.3,6.5,0.0,93.6,85.3,6.3,14.7,114,13.0,5.0,,,28.0,,,,,,,,,,,,,,,,,,,,,-0.411671126787,LONG,0.964823368616,SHORT,-0.939836886287,SHORT
508,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-08,3.8.2016,096742,CME ,0,96,299048,199736,3922,15642,2762,88786,1600,39717,114637,17484,980,12173,1001,278922,255245,20126,43803,23223.0,2788.0,396.0,14636.0,-8.0,-527.0,51.0,-7990.0,166.0,10049.0,176.0,-5740.0,910.0,20612.0,19941.0,2611.0,3282.0,100,66.8,1.3,5.2,0.9,29.7,0.5,13.3,38.3,5.8,0.3,4.1,0.3,93.3,85.4,6.7,14.6,116,10.0,7.0,5.0,,28.0,,,,,,,,,,,,,,,,,,,,,-0.485377767988,LONG,0.96148444942,SHORT,-0.939660069035,SHORT
509,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-15,3.15.2016,096742,CME ,0,96,253177,150129,1658,1318,1401,88333,3260,78410,104520,4551,804,10923,0,239873,214563,13304,38614,-45871.0,-49607.0,-2264.0,-14324.0,-1361.0,-453.0,1660.0,38693.0,-10117.0,-12933.0,-176.0,-1250.0,-1001.0,-39049.0,-40682.0,-6822.0,-5189.0,100,59.3,0.7,0.5,0.6,34.9,1.3,31.0,41.3,1.8,0.3,4.3,0.0,94.7,84.7,5.3,15.3,102,7.0,6.0,,,26.0,,,,,,,,,,,,,,,,,,,,,-0.142732192642,LONG,0.978153596817,SHORT,-0.968774377605,SHORT
510,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-22,3.22.2016,096742,CME ,0,96,246222,163485,1845,855,1596,84775,3463,55389,103002,5120,2634,11415,0,232542,210475,13680,35747,-6955.0,13356.0,187.0,-463.0,195.0,-3558.0,203.0,-23021.0,-1518.0,569.0,1830.0,492.0,0.0,-7331.0,-4088.0,376.0,-2867.0,100,66.4,0.7,0.3,0.6,34.4,1.4,22.5,41.8,2.1,1.1,4.6,0.0,94.4,85.5,5.6,14.5,104,9.0,5.0,,,26.0,,,,,,,,,,,,,,,,,,,,,-0.300604200996,LONG,0.977681001633,SHORT,-0.963043151058,SHORT
511,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-03-29,3.29.2016,096742,CME ,0,96,250444,165346,2222,854,2715,86061,3468,53343,104806,6239,4184,12021,0,236149,215671,14295,34773,4222.0,1861.0,377.0,-1.0,1119.0,1286.0,5.0,-2046.0,1804.0,1119.0,1550.0,606.0,0.0,3607.0,5196.0,615.0,-974.0,100,66.0,0.9,0.3,1.1,34.4,1.4,21.3,41.8,2.5,1.7,4.8,0.0,94.3,86.1,5.7,13.9,111,10.0,4.0,,,27.0,,,,,,,,,,,,,,,,,,,,,-0.325408317473,LONG,0.973479423279,SHORT,-0.938834820222,SHORT
512,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-05,4.5.2016,096742,CME ,0,96,247586,160016,2633,855,3959,86330,4421,55601,96512,4737,4182,13889,271,234042,209648,13544,37938,-2858.0,-5330.0,411.0,1.0,1244.0,269.0,953.0,2258.0,-8294.0,-1502.0,-2.0,1868.0,271.0,-2107.0,-6023.0,-751.0,3165.0,100,64.6,1.1,0.3,1.6,34.9,1.8,22.5,39.0,1.9,1.7,5.6,0.1,94.5,84.7,5.5,15.3,116,11.0,5.0,,,29.0,,,,,,,,,,,,,,,,,,,,,-0.268951371678,LONG,0.967623532884,SHORT,-0.912303824386,SHORT
513,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-12,4.12.2016,096742,CME ,0,96,236169,151538,3689,860,4220,82941,4478,51116,87161,4706,3804,14016,663,221385,198514,14784,37655,-11417.0,-8478.0,1056.0,5.0,261.0,-3389.0,57.0,-4485.0,-9351.0,-31.0,-378.0,127.0,392.0,-12657.0,-11134.0,1240.0,-283.0,100,64.2,1.6,0.4,1.8,35.1,1.9,21.6,36.9,2.0,1.6,5.9,0.3,93.7,84.1,6.3,15.9,119,9.0,6.0,,4.0,26.0,,,,,,,,,,,,,,,,,,,,,-0.260672418407,LONG,0.952469609024,SHORT,-0.903167701151,SHORT
514,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-19,4.19.2016,096742,CME ,0,96,238195,147251,14639,900,6273,72717,5700,48821,89359,5451,3781,13544,795,218972,203105,19223,35090,2026.0,-4287.0,10950.0,40.0,2053.0,-10224.0,1222.0,-2295.0,2198.0,745.0,-23.0,-472.0,132.0,-2413.0,4591.0,4439.0,-2565.0,100,61.8,6.1,0.4,2.6,30.5,2.4,20.5,37.5,2.3,1.6,5.7,0.3,91.9,85.3,8.1,14.7,119,7.0,9.0,4.0,5.0,26.0,,,,,,,,,,,,,,,,,,,,,-0.293370965407,LONG,0.819148804744,SHORT,-0.841169768325,SHORT
515,BRITISH POUND STERLING - CHICAGO MERCANTILE EXCHANGE,2016-04-26,4.26.2016,096742,CME ,0,96,243829,145261,24990,958,8739,70519,6097,54424,84743,5118,4398,13633,795,225790,206853,18039,36976,5634.0,-1990.0,10351.0,58.0,2466.0,-2198.0,397.0,5603.0,-4616.0,-333.0,617.0,89.0,0.0,6818.0,3748.0,-1184.0,1886.0,100,59.6,10.2,0.4,3.6,28.9,2.5,22.3,34.8,2.1,1.8,5.6,0.3,92.6,84.8,7.4,15.2,116,7.0,8.0,5.0,5.0,24.0,,,,,,,,,,,,,,,,,,,,,-0.217860556023,LONG,0.706433442388,SHORT,-0.779479673976,SHORT
